Date	Time	Location	Description
08-17-11	0710	Millmont St. & Arlington Blvd.	ASSIST AGENCY
08-17-11	2110	525 McCormick Rd.	LARCENY
08-18-11	0340	University Ave.	NARCOTICS VIOLATION
08-18-11	0530	Jefferson Park Ave & Emmet St.	DUI
08-18-11	1435	McKim Hall	B & E
08-18-11	1730	Barringer Wing	OBSCENE CALLS
08-19-11	1019	X	ASSIST AGENCY
08-19-11	1200	X	ASSIST CITIZEN/MEDICAL
08-19-11	1339	X	PROPERTY DAMAGE
08-19-11	1921	X	LOST PROPERTY
08-20-11	0232	X	DUI
08-20-11	0115	X	DRUG VIOLATION
08-20-11	0140	X	DRUNK IN PUBLIC
08-20-11	1840	X	DRUNK IN PUBLIC
08-20-11	2200	X	LIQUOR LAW VIOLATION
08-21-11	0545	X	ASSIST CITIZEN
08-21-11	0116	1517 University Avenue	SIMPLE ASSAULT
08-21-11	0630	University Avenue & Elliewood Drive	DISORDERLY CONDUCT
08-21-11	0640	1417 University Avenue	ASSIST CITIZEN
08-21-11	0700	UVA Hospital ER	FOUND PROPERTY
08-21-11	1830	Kellogg Dorm	ASSIST CITIZEN
08-21-11	1954	1215 Lee Street	LOST PROPERTY
08-21-11	2039	Old Cabell Hall	LOST PROPERTY
08-22-11	0812	Elson Student Health Center	PROPERTY DAMAGE
08-22-11	1117	409 McCormick Road NO P.I.	TRAFFIC ACCIDENT
08-22-11	1301	Lower Level Shelf Lot	LARCENY
08-22-11	2006	Bonnycastle Drive	PROPERTY LOST
08-22-11	2345	Paige Dorm	ASSIST CITIZEN
08-23-11	1015	JPJ Arena	LOST PROPERTY
08-23-11	1149	1101 Millmont St.	ANNOYING PHONE CALLS
08-23-11	1516	Lambeth Field Parking Lot NO P.I.	TRAFFIC ACCIDENT
08-23-11	1701	1210 Lee St. Parking Garage NO P.I.	HIT & RUN
08-23-11	1740	Carr’s Hill Rd	LARCENY
08-24-11	0240	Hancock Drive	NARCOTICS VIOLATION
08-24-11	0900	Hospital Drive	LOST PROPERTY
08-24-11	1644	163 Rugby Road	LOST PROPERTY
08-24-11	1945	1215 Lee Street	LARCENY
08-25-11	1037	Pavilion VIII	LOST PROPERTY
08-25-11	1012	McCormick Road Chapel Bus Stop	LOST PROPERTY
08-25-11	1620	McCormick Rd.	LARCENY
08-25-11	1930	189 Culbreth Rd.	BURGLARY
08-26-11	0130	West Complex 3rd floor	PROPERTY DAMAGE
08-26-11	0854	University Ave/ 14th ST.	FOUND PROPERTY
08-26-11	0858	Rotunda	LARCENY
08-26-11	1301	Aquatic & Fitness Center	FOUND PROPERTY
08-26-11	1410	D3 Lot NO P.I.	TRAFFIC ACCIDENT
08-27-11	0211	Rugby Rd.	ASSIST CITIZEN
08-27-11	1246	University Hall Parking Lot	PROPERTY DAMAGE
08-27-11	2130	Hereford Dr.	DIP
08-28-11	0511	155 Rugby Road	ALCOHOL VIOLATION
08-29-11	0400	Slaughter Recreation Center	MEDICAL ASSIST
08-29-11	1245	Gildersleeve Dorm	LARCENY
08-2911	1608	520 Edgemont Road NO P.I.	HIT & RUN
08-30-11	0907	160 McCormick Road NO P.I.	HIT & RUN
08-30-11	1112	300 Stadium Road NO P.I.	HIT & RUN
08-30-11	1300	Hancock Dorm Bicycle Rack	LARCENY
08-30-11	2038	2270 Ivy Road	SIMPLE ASSAULT
08-31-11	0430	14th Street	DISORDERLY CONDUCT
08-31-11	1845	295 Massie Road	PROPERTY DAMAGE
08-31-11	1745	400 Brandon Avenue	ASSIST CITIZEN
08-31-11	2011	450 Whitehead Road NO P.I.	HIT& RUN
08-31-11	2215	Nau Hall	LOST PROPERTY
09-01-11	0200	Bonnycastle Drive	NARCOTICS VIOLATION
09-01-11	1230	KCRC	FOUND PROPERTY
09-01-11	1154	Hospital East Parking Garage	LARCENY
09-01-11	1358	UVA Hospital ED	ASSIST AGENCY
09-01-11	2000	McCormick Road & Alderman Road	ASSAULT
09-02-11	1404	UVA Hospital	ASSIST AGENCY
09-03-11	0149	Brown College	ASSIST CITIZEN
09-03-11	0145	1900 Carr’s Hill	ASSIST CITIZEN
09-03-11	0225	Corner of Emmet & Ivy Rd	ASSIST CITIZEN
09-03-11	1715	East Lawn	LIQUOR LAW VIOLATION
09-03-11	1715	AFC	PROPERTY LOST
09-03-11	1900	Alderman Rd & Gilmer Dr.	DRUNK IN PUBLIC
09-03-11	1930	Stadium Rd & Harmon St.	DRUNK IN PUBLIC
09-03-11	2203	North Gate Scott Stadium	DRUNK IN PUBLIC
09-03-11	2212	North Gate Scott Stadium	DRUNK IN PUBLIC
09-03-11	2240	Whitehead & Alderman Rd	DRUNK IN PUBLIC
09-03-11	2100	Old Cabell Hall	DRUNK IN PUBLIC
09-03-11	2325	100 South Emmet St	DRUNK IN PUBLIC
09-04-11	0004	UVA Police Department	PROPERTY FOUND
09-04-11	0500	Rotunda	ASSIST CITIZEN
09-04-11	1450	Runk Dining Hall	PROPERTY LOST
09-04-11	2145	1215 Lee St.	ASSIST CITIZEN
09-04-11	2350	1210 Lee St.	LARCENY THEFT FROM VEHICLE
09-04-11	2300	Dunnington Dorm	LARCENY
09-05-11	0211	Ivy Road 1800	DIP
09-05-11	0400	Shamrock Road	DUI
09-05-11	0224	Alderman Library	LARCENY
09-05-11	0958	Sigma Nu 1830 Carr’s Hill Road	LOST PROPERTY
09-05-11	1920	Culbreth Rd.	SUSPICIOUS CIRCUMSTANCES
09-05-11	2134	West Range Café	LARCENY FROM BUILDING
09-06-11	0500	Emergency Room	SAFEKEEPING
09-06-11	0815	11th Street Garage	ASSIST CITIZEN
09-06-11	1139	Facilities Management	PROPERTY DAMAGE
09-06-11	1330	Clark Hall	LARCENY FROM VEHICLE
09-06-11	1350	300 Block Massie Road NO P.I.	VEHICLE ACCIDENT
09-06-11	1250	Hospital East Loading Dock NO P.I.	VEHICLE ACCIDENT
09-06-11	1130	583 Brandon Avenue NO P.I.	HIT & RUN
09-06-11	2020	Emmet/Ivy Garage	LARCENY FROM VEHICLE
09-06-11	2145	McLeod Hall	HARASSMENT
09-06-11	2330	New Cabell Hall	PROPERTY FOUND
09-07-11	1453	UVA Hospital	ASSIST AGENCY
09-07-11	1445	Bonnycastle Dorm Bike Rack	LARCENY
09-07-11	1545	583 Brandon Avenue	FRAUD
09-07-11	1800	KCRC	LARCENY FROM BUILDING
09-07-11	1659	Lee Street Parking Garage NO P.I.	VEHICLE ACCIDENT
09-07-11	2237	Nau Hall, Room	LOST PROPERTY
09-08-11	0355	1300 University Avenue	DUI
09-08-11	1510	1224 Jefferson Park Avenue	THREATENING PHONE CALLS
09-08-11	1441	Bonnycastle Dorm Bike Rack	LARCENY
09-08-11	1552	1215 Lee Street	DRUNK IN PUBLIC
09-08-11	1956	1210 Lee Street	DRUNK IN PUBLIC
09-08-11	2230	138 University Gardens	FIRE
09-09-11	0100	Dillard Dorm	ASSIST CITIZEN
09-09-11	0130	Fitzhugh Dorm	ASSIST CITIZEN
09-09-11	0322	Alderman Road	DRUNK IN PUBLIC
09-09-11	0530	1335 Lee Street	TRESPASSING
09-09-11	2049	1215 Lee Street NO P I	HIT AND RUN
09-09-11	1745	West Lawn	LARCENY
09-09-11	1920	Dunnington Dorm Bike Rack	LARCENY
09-10-11	0200	Harrison Dorm	ASSIST CITZEN
09-10-11	0545	Miller Center	SUSPICIOUS CIRCUMSTANCES
09-10-11	1450	Dillard Dorm	LARCENY
09-10-11	1610	Astronomy Building	LARCENY
09-10-11	1840	Lefevre House	PROPERTY
09-10-11	1940	250 Hereford Drive	LARCENY
09-10-11	2249	1101 Millmont St	FIRES
09-11-11	0240	UV Emergency Department	ASSIST AGENCY
09-11-11	0245	471 Lambeth	ASSIST CITIZEN/MEDICAL
09-11-11	0535	1215 Lee St	ASSIST AGENCY
09-11-11	0225	Physics Building	ASSIST CITIZEN/MEDICAL
09-11-11	1145	Runk Dining Hall	FIRE ALARM
09-11-11	1130	381 Gooch Dorm area	FOUND PROPERTY
09-11-11	1329	The Park; Parking Lot	LARCENY FROM VEHICLE
09-12-11	1442	The Crossroads	ASSIST CITIZEN
09-12-11	2045	Weedon House	TRESPASSING
09-12-11	1739	1215 Lee St	DRUNK IN PUBLIC
09-12-11	1719	Crispel Drive NO P.I.	TRAFFIC ACCIDENT
09-13-11	1450	Wilsdorf Hall Café	LOST PROPERTY
09-13-11	1709	Aquatics Fitness Center	LARCENY
09-13-11	2015	1400 University Ave. UVA Women’s Center	TRESPASS WARNING
09-13-11	2052	474 Lambeth Field	COMPUTER TRESPASS
09-14-11	1800	525 McCormick Road NO P.I.	TRAFFIC ACCIDENT
09-14-11	2345	1540 Jefferson Park Avenue	LARCENY
09-15-11	0200	115 Mimosa Drive	TRESPASS WARNING
09-15-11	0530	1427 University Avenue	DUI
09-15-11	0350	Thornton Hall	ASSIST
09-15-11	0729	457 Pratt Drive NO PI	TRAFFIC ACCIDENT
09-15-11	0814	Alderman Road	PROPERTY LOST
09-15-11	1556	Mallet Dorm (Bicycle rack)	LARCENY
09-15-11	1754	Hospital Drive NO PI	TRAFFIC ACCIDENT
09-16-11	0815	Pratt Drive NO P I	TRAFFIC ACCIDENT
09-16-2011	1111	Lambeth Common Parking Lot	VANDALISM
09-16-2011	1350	Clemons Library	ASSIST CITIZEN
09-16-11	1740	Robertson Hall	LARCENY
09-16-11	1644	1210 Lee Street, East Parking Garage	TRAFFIC ACCIDENT
09-16-11	1730	Dabney Dorm	B & E
09-16-11	2145	600 Old Reservoir Road	RECOVERED PROPERTY
09-17-11	0415	University Avenue & Emmet Street	DUI
09-17-11	0545	250 Bypass & Ivy Road	ELUDING POLICE
09-17-11	0230	Dunglison House	ASSIST CITIZEN
09-17-11	0400	1409 West Main Street	DUI
09-17-11	0700	Shea House	Sexual Assault
09-17-2011	1400	Bonnycastle Drive	LARCENY
09-17-11	2359	1418 N Emmet St	DUI
09-18-11	0625	West Main St.	DUI
09-18-11	0415	Warrant Service	ASSIST AGENCY
09-18-11	1300	104 Woody Dorm	LARCENY
09-18-11	1842	South Lawn/ Old Cabell Hall	ASSIST CITIZEN
09-18-11	1759	Lambeth Field Parking Lot	VANDALISM
09-18-11	1841	Lambeth Field Parking Lot	VANDALISM
09-19-11	1400	X	OBSCENE PHONE CALLS
09-19-11	1720	290 Massie Rd.	PROPERTY DAMAGE
09-19-11	1923	X	OBSCENE PHONE CALLS
09-20-11	1353	Thornton Hall Bike Rack	LARCENY
09-20-11	1530	McCormick Rd. @ Chapel	ASSAULT
09-20-11	2205	Klockner Stadium 407 Massie Rd.	ANIMAL BITE
09-21-11	1353	Darden Business School	LARCENY
09-21-11	1837	451 Lambeth Field	LARCENY
09-21-11	1904	Kent Dorms	LARCENY
09-22-11	0030	1215 Lee Street	FOUND PROPERTY
09-22-11	0100	Cabell Drive	LARCENY
09-22-11	1122	University Circle area	LOST PROPERTY
09-22-11	1443	1215 Lee Street	VIOLATION OF PROTECTIVE ORDER
09-22-11	1520	UVA Bookstore	SUSPICIOUS CIRCUMSTANCES
09-23-11	0400	200 Rugby Road	LIQUOR LAW VIOLATION
09-23-11	0430	1100 Block of West Main Street	DUI
09-23-11	0314	Lefevre Dorm	ASSIST CITIZEN
09-24-11	0415	Humphreys Dorm	ASSIST CITIZEN
09-24-11	0245	A6 Parking Lot	ASSIST CITIZEN
09-24-11	0445	Ivy Road	DUI
09-24-11	1000	A6 Parking Lot	ASSIST CITIZEN
09-24-11	1600	Stadium Road	DIP
09-24-11	1525	450 Whitehead Road	ASSIST CITIZEN
09-24-11	1950	Fitzhugh Dorm	DIP
09-24-11	1810	Pratt Drive	LIQUOR LAW VIOLATION
09-24-11	1915	T4 Parking Lot	TRESPASSING
09-25-11	1425	Cauthen Dorm	BREAKING & ENTERING
09-25-11	1900	University Gardens Drive & Emmet Street	DIP
09-25-11	1921	Alderman Library	LARCENY
09-26-11	0940	McCormick Road	LOST PROPERTY
09-26-11	1030	Campbell Hall	VANDALISM
09-26-11	1531	Aquatic Fitness Center	LARCENY
09-26-11	1430	HSC East Parking Garage	LARCENY
09-26-11	1213	UVA Hospital	SIMPLE ASSAULT
09-27-11	0020	Slaughter Recreation Center	VANDALISM
09-27-11	1005	575 Alderman Road	SUSPICIOUS CIRCUMSTANCES
09-27-11	1045	West Hospital	LARCENY
09-27-11	1155	JAG School	FOUND PROPERTY
09-27-11	1212	Central Grounds Bookstore	LARCENY
09-27-11	1400	575 Alderman Rd	ASSAULT
09-28-11	1438		FIRE
09-28-11	1015	Medical Center Neurology Dept.	ASSIST AGENCY
09-28-11	1340	Wilson Hall	ASSIST CITIZEN
09-28-11	2240	525 McCormick Rd.	SUSPICIOUS CIRCUMSTANCES
09-29-11	0324	Hospital Drive	DRUNK IN PUBLIC
09-29-11	0822	Venable Dorm Bike Rack	LARCENY
09-29-11	2054	UVA Hospital	ASSAULT
09-29-11	1950	Massie Road NO P.I.	TRAFFIC ACCIDENT
09-30-11	0030	301 15th Street North West	ASSIST CITIZEN
09-30-11	1130	X	LARCENY
09-30-11	1004	169 Rugby Road	VANDALISM
09-30-11	0240	Hospital West	LOST PROPERTY
09-30-11	2240	KCRC	LOST PROPERTY
10-01-11	0245	230 Dunnington	ASSIST CITIZEN
10-01-11	0432	West Main St. & 11th St. NW	DRUG VIOLATION
10-01-11	0540	Campbell Hall 4th Floor	LARCENY
10-01-11	1042	UVA Emergency Room	FOUND PROPERTY
10-01-11	1500	Humphry’s Dorm	PHONE CALLS
10-01-11	1810	West Lot	LIQUOR LAW VIOLATION
10-01-11	1600	Mechanical Engineering bicycle rack	LARCENY FROM BUILDING
10-01-11	1830	McCormick Rd & Cabell Dr	DRUNK IN PUBLIC
10-01-11	2215	252 McCormick Rd, Smith Dorm	LARCENY
10-01-11	2244	UVA Hospital 5th Floor	ASSIST AGENCY
10-01-11	0245	230 Dunnington Dorm	ASSIST CITIZEN
10-01-11	0432	West Main St. & 11th St. NW	DRUG VIOLATION
10-01-11	0540	Campbell Hall 4th Floor	LARCENY
10-01-11	1042	UVA Emergency Room	SAFE KEEPING
10-01-11	1500	Humphreys Dorm	PHONE CALLS
10-01-11	1810	West Lot	LIQUOR LAW VIOLATION
10-01-11	1600	Mechanical Engineering bicycle rack	LARCENY FROM BUILDING
10-01-11	1830	McCormick Rd & Cabell Dr	DRUNK IN PUBLIC
10-01-11	2215	252 McCormick Rd, Smith Dorm	LARCENY
10-01-11	2244	UVA Hospital 5th Floor	ASSIST AGENCY
10-02-11	0149	Alderman Road	HIT & RUN
10-02-11	1025	2 Parking Lot	SUSPICIOUS PERSON
10-02-11	1420	Hancock Drive	PROPERTY DAMAGE
10-02-11	1444	5 East	ASSAULT SIMPLE
10-02-11	2215	Woody Dorm	LARCENY
10-02-11	2330	UVA Hospital	ASSIST
10-03-11	1520	Rotunda	PROPERTY FOUND
10-03-11	1846	Runk Dining Hall Bus Stop	PROPERTY LOST
10-04-11	0749	UVA Hospital	ASSAULT
10-04-11	1050	Cauthen Dorm	FOUND PROPERTY
10-04-11	2235	Clemons Library	LOST PROPERTY
10-05-11	1030	Lambeth Field Parking Lot	LARCENY
10-05-11	1312	351 McCormick Rd	FOUND PROPERTY
10-05-11	1000	130 Darden Blvd NO P.I.	TRAFFIC ACCIDENT
10-05-11	1303	Chemistry Building	LARCENY
10-06-11	1000	UVA Medical Center	ANOYING PHONE CALLS
10-06-11	0811	UVA Medical Center	LARCENY
10-06-11	1425	1101 Millmont St. Surplus Depot	LARCENY
10-07-11	0255	111 Dunglison	MEDICAL ASSIST
10-07-11	1440	South Lawn	VANDALISM
10-08-11	2012	University Avenue & 19th Street	SIMPLE ASSAULT
10-09-11	0811	Rotunda South Steps	FOUND PROPERTY
10-09-11	0947	Massie Road NO P.I.	TRAFFIC ACCIDENT
10-10-11	0720	1321 Lee Street NO P.I	TRAFFIC ACCIDENT
10-10-11	1045	1101 Milmont Street	FOUND PROPERTY
10-10-11	1400	Medical Center	THREATENING PHONE CALLS
10-10-11	1257	UVA Hospital	ASSAULT
10-10-11	1356	UVA Hospital	ASSAULT
10-10-11	1940	UVA Hospital	ASSIST AGENCY
10-10-11	2115	525 McCormick Road	FIRES NOT ARSON
10-11-11	1032	Booker House	SUSPICIOUS CIRCUMSTANCES
10-11-11	1650	85 Engineer Way NO P I	HIT AND RUN
10-12-2011	0800	Hospital West Complex	THREATENING PHONE CALLS
10-12-11	1214	Clark Hall Library	LARCENY FROM BUILDING
10-12-11	2359	Abbott Center Auditorium	VANDALISM
10-13-11	0524	1600 Jefferson Park Avenue	DUI
10-13-11	1726	1101 Millmont Street	LARCENY FROM MOTOR VEHICLE
10-13-11	1845	100 Darden Boulevard	PROPERTY DAMAGE
10-14-11	0250	Jefferson Park Avenue at Nau Hall	DIP
10-14-11	1708	UVA Hospital 7th floor	ASSIST AGENCY
10-14-11	1520	Hospital Drive	SUSPICIOUS CIRCUMSTANCES
10-14-11	1701	Klockner Stadium	LOST PROPERTY
10-14-11	2025	Olsson Hall Engineers Way	HARRASING EMAILS
10-15-11	0010	325 Dunnington	DRUG/NARCOTIC VIOLATION
10-14-11	2315	UVA Hospital ER Room	MISSING PATIENT
10-15-11	0230	1215 Lee Street	DRUNK IN PUBLIC
10-15-11	1030	JPJ Parking Lot	SUSPICIOUS CIRCUMSTANCE
10-15-11	1357	Lane Road @ MR Building	DRUNK IN PUBLIC
10-15-11	1715	North Gate Scott Stadium	DRUNK IN PUBLIC
10-15-11	2150	3 Parking Lot	ASSIST CITIZEN
10-15-11	2146	Brooks Hall	DRUNK IN PUBLIC
10-16-11	0115	McCormick & Alderman Road	DRUNK IN PUBLIC
10-16-11	0121	Chemistry Building	VANDALISM
10-16-11	0605	Dunglison House	MEDICAL ASSIST
10-16-11	0545	Watson House	MEDICAL ASSIST
10-16-11	0455	1815 Stadium Road	MEDICAL ASSIST
10-16-11	0840	Stadium Road	VEHICLE ACCIDENT
10-16-11	1700	11th Street Northwest	ASSIST AGENCY
10-16-11	1853	Venable Dorm	LARCENY
10-17-11	0930	East Loading Dock	SPILL
10-17-11	1145	Level	Property Damage
10-17-11	1436	Crispell Drive	ASSIST CITIZEN
10-17-11	1450	Jefferson Park Avenue Hospital Bus Stop	DRUNK IN PUBLIC
10-17-11	1414	Ruffner Hall	LARCENY
10-17-11	2250	160 McCormick Road	MOTOR VEHICLE THEFT
10-18-11	0800	Malone House	SUSPICIOUS CIRCUMSTANCES
10-18-11	1014	Darden School	BREAKING & ENTERING
10-18-11	1325	11 Parking Lot	LARCENY
10-18-11	1545	1215 Lee Street	STOLEN MOTOR VEHICLE
10-18-11	2040	291 McCormick Road	MEDICAL ASSIST
10-19-11	0031	450 Treehouse Drive	THREATENING PHONE CALLS
10-19-11	1305	Physics Building	VANDALISM
10-19-11	2344	9 parking lot	VANDALISM
10-20-11	0120	Hospital Drive	DIP
10-20-11	1140	West Complex Kidney Dialysis	B & E
10-20-11	1545	Primary Care Center	SUSPICIOUS CIRCUMSTANCES
10-20-11	1616	1101 Millmont St. UVA Surplus Storage	LARCENY
10-21-11	0115	165 Rugby Rd.	MEDICAL ASSIST
10-21-11	0245	Lefevre House Room	ASSIST CITIZEN
10-21-11	0525	Culbreth Rd.	MEDICAL ASSIST
10-21-11	1210	Hospital West	LOST PROPERTY
10-21-11	1300	UVA BOOKSTORE	LARCENY
10-21-11	1450	252 McCormick Rd.	TRAFFIC ACCIDENT
10-11	1416	Hancock Dorm Bike Rack	LARCENY
10-21-11	1406	John Paul Jones Arena Parking Lot	TRAFFIC ACCIDENT/HIT & RUN
10-21-11	1810	Hospital East Garage level A	ASSIST CITIZEN
10-22-11	0052	317 Bonnycastle Dorm	ASSIST CITIZEN
10-22-11	0520	Madison Hall, 1827 University Ave.	VANDALISM
10-22-11	1735	JPJ Garage 5th level	SUSPICIOUS CIRCURMSTANCES
10-22-11	1836	Scott’s Stadium	ASSIST CITIZEN
10-22-11	2100	Kellogg Dorm Bicycle Rack	LARCENY
10-24-11	0012	Faulkner Housing	TRESPASS
10-24-11	1040	200 Block McCormick Road No P.I	HIT AND RUN
10-24-11	1200	117 11th St. Parking Garage No P.I	HIT AND RUN
10-24-11	1520	575 Alderman Road	FOUND PROPERTY
10-24-11	2239	1335 Lee Street	TRESPASSING
10-25-11	0310	O’Hill bus stop, McCormick RD.	VANDALISM
10-25-11	2125	1215 Lee St. UVA Emergency Dept	ASSIST AGENCY
10-26-11	0125	Lewis Dorm	MEDICAL ASSIST
10-26-11	1110	Clemons Library Bike Rack	LARCENY
10-26-11	1300	Scott Stadium West Parking Lot	PROPERTY
10-26-11	1218	Massie Road NO P.I.	TRAFFIC ACCIDENT
10-26-11	1304	Physics Building Bike Rack	LARCENY
10-26-11	1320	Elson Student Health	PROPERTY LOST
10-26-11	2130	1215 Lee Street UVA ER	ASSIST CITIZEN
10-27-11	0145	295 Massie Road	DRIVING UNDER THE INFLUENCE
10-27-11	0300	University Ave. and Chancellor St.	ALCOHOL VIOLATION
10-27-11	0700	100 block of Monticello Avenue	DUI
10-27-11	1330	Elson Student Health	ASSIST CITIZEN
10-27-11	1433	Shea House	PROPERTY LOST
10-27-11	2012	1215 Lee Street	SUSPICIOUS CIRCUMSTANCES
10-28-11	1015	Culbreth Theatre Costume Room	BREAKING & ENTERING
10-28-11	0949	Bonnycastle Circle	FRAUD
10-28-11	1052	Lady Astor Tennis Building	LOST PROPERTY
10-28-11	2212	University Avenue	TRAFFIC ACCIDENT
10-28-11	2300	Webb Dorm	BREAKING & ENTERING
10-29-11	0326	Dunnington Dorm	NARCOTICS VIOLATION
10-29-11	0934	Alderman Road	REVOKED LICENCE
10-29-11	1120	Parking & Transportation Dept.	TRAFFIC ACCIDENT
10-29-11	2230	Mitchell Dorm	NARCOTICS VIOLATION
10-29-11	2229	Brown College	LOST PROPERTY
10-30-11	0114	JAG School	DRUNK IN PUBLIC
10-30-11	0321	203 Rugby Road	DRUNK IN PUBLIC
10-30-11	0535	1105 West Main Street	TRESPASSING
10-30-11	1100	500 Monroe Lane	PROPERTY DAMAGE
10-30-11	1730	457 Lambeth Field	BREAKING & ENTERING
10-30-11	2200	385 Dillard Gooch	ASSIST CITIZEN
10-30-11	2315	Aquatic Fitness Center	LARCENY
10-31-11	1556	145 McCormick Road	FOUND PROPERTY
10-31-11	1720	1350 Jefferson Park Ave	ASSIST
10-31-11	2108	130 Dunnington Dorm	VANDALISM
11-01-11	0430	1527 University Ave	DIP
11-01-11	1030	1340 Jefferson Park Ave Jordan Hall	TRESPASS
11-01-11	1030	Crispell Drive	PROPERTY DAMAGE
11-01-11	1100	University Hall Turf Field	LARCENY
11-01-11	1340	Old Medical School 5th floor	FIRE
11-01-11	1546	Rouss/Robertson Hall	LARCENY
11-01-11	1615	11TH Street Garage NO PI	VEHICLE ACCIDENT
11-01-11	1744	KCRC loading dock parking lot. NO PI	HIT & RUN
11-01-11	2020	1101 Millmont St. Parking lot	VEHICLE ACCIDENT
11-01-11	2211	Gildersleeve Dorm	ASSIST CITIZEN
11-02-11	0445	Alderman Rd. & Whitehead Rd	VIOLATION OF RESTRICTED OL
11-02-11	0704	Chemistry Building	FOUND PROPERTY
11-02-11	1230	16 Hancock Dr. Bike Rack	LARCENY
11-02-11	1130	1210 Lee St. NO P.I.	HIT AND RUN
11-02-11	1412	McCormick Rd NO P.I.	TRAFFIC ACCIDENT
11-02-11	1649	1815 Stadium Road east parking lot NO P.I.	HIT AND RUN
11-02-11	2030	1315 Lee St.	LARCENY
11-03-11	1123	5 Building	SIMPLE ASSAULT
11-03-11	1339	Chemistry Building	LARCENY FROM BUILDING
11-04-11	1630	Clemons Library	ASSIST CITIZEN
11-03-11	2048	Medical Center West Complex	TRESPASS
11-03-11	2130	10 Bonnycastle Drive	SIMPLE ASSAULT
11-04-11	1145	Peters House Breezeway	LARCENY
11-04-11	1405	Copeley Rd. at Ivy Rd	PROPERTY DAMAGE
11-04-11	1955	1215 Lee St	ASSIST AGENCY
11-05-11	0732	Humphreys Dorm	ASSIST CITIZEN
11-05-11	0600	R1 Parking Lot	LARCENY
11-05-11	0300	115 Madison Lane	LIQUOR LAW VIOLATION
11-05-11	0727	Carrs Hill Road	ASSAULT
11-05-11	0530	151 Rugby Road	LIQUOR LAW VIOLATION
11-05-11	0220	Massie Road NO P.I.	TRAFFIC ACCIDENT
11-05-11	1030	701 Alderman Road	DISORDERLY CONDUCT
11-05-11	2039	1200 Lee Street	PROPERTY DAMAGE
11-06-11	0030	1215 Lee Street	ASSIST AGENCY
11-06-11	0508	Thornton Hall	ASSIST CITIZEN
11-06-11	1200	151 Rugby Road	DRUNK IN PUBLIC
11-06-11	1200	Gooch Dorm	ASSIST CITIZEN
11-06-11	1416	UVA Outpatient Surgery Center	VANDALISM
11-06-11	1715	450 Whitehead Road	PROPERTY DAMAGE
11-06-11	1518	Hotel C Jefferson Hall	PROPERTY DAMAGE
11-07-11	1133	Parking & Transportation	SUSPICIOUS CIRCUMSTANCES
11-07-11	1700	1826 University Avenue	LOST PROPERTY
11-07-11	1940	University Gardens	COMPUTER HARASSMENT
11-08-11	0006	Monitoring Station	LOST PROPERTY
11-08-11	0338	Lambeth Field Dorms	LARCENY
11-08-11	0710	New Cabell Hall	LARCENY
11-08-11	1100	Clark Hall	VANDALISM
11-08-11	1254	UVA Hospital	ASSIST AGENCY
11-08-11	2100	UVA Hospital	LARCENY
11-08-11	1800	735 Alderman Road	ANIMAL BITE
11-08-11	1821	John Paul Jones Arena	DRUNK IN PUBLIC
11-08-11	1932	John Paul Jones Arena	DRUNK IN PUBLIC
11-08-11	2005	John Paul Jones Arena	DRUNK IN PUBLIC
11-09-11	0235	100 block of Chancellor St.	DIP
11-09-11	0905	McCormick Rd NO PI	TRAFFIC ACCIDENT
11-09-11	1200	Unknown	SEXUAL ASSAULT
11-09-11	1555	2110 Lee Street	PROPERTY DAMAGE
11-09-11	2343	583 Brandon Ave (Bice House)	LOST PROPERTY
11-10-11	1000	UVA Hospital	LARCENY
11-10-11	1230	UVA Hospital	SUSPICIOUS CIRCUMSTANCES
11-10-11	1824	128 Amphitheater Way	BURGLARY
11-10-11	1900	409 McCormick Road	LOST PROPERTY
11-10-11	1945	291 McCormick Road	LARCENY
11-10-11	2232	409 Lane Road	FOUND PROPERTY
11-10-11	2300	295 Massie Road	FOUND PROPERTY
11-11-11	1050	448 Seymour Road	FRAUD
11-11-11	1240	Hospital East Garage	ASSIST AGENCY
11-11-11	1349	5 East UVA Hospital	TRESPASS
11-11-11	1358	Darden School	LOST PROPERTY
11-11-11	1545	Booker House	FOUND PROPERTY
11-11-11	1451	Primary Care Center 1st Floor	FOUND PROPERTY
11-11-11	2230	Copley Housing	VANDALISM TO VEHICLE
11-12-11	0215	UVA Emergency Room	ASSIST CITIZEN
11-12-11	1205	Carr’s Hill	LARCENY
11-12-11	1921	Scott Stadium	DRUNK IN PUBLIC
11-12-11	2100	Whitehead Road at Fieldard Drive	DRUNK IN PUBLIC
11-12-11	1937	Scott Stadium	DRUNK IN PUBLIC
11-12-11	1810	1815 Stadium Road	TRAFFIC ACCIDENT
11-12-11	1920	Scott Stadium	PROPERTY FOUND
11-12-11	2315	110 Mimosa Drive	VANDALISM
11-12-11	2355	1826 University Avenue	PUBLIC URINATION
11-13-11	0105	UVA Emergency Room	ASSIST CITIZEN
11-13-11	0400	University Ave	ASSIST CITIZEN
11-13-11	2326	1210 Lee St. East Garage Level B	LARCENY FROM MOTOR VEHICLE
11-14-11	2345	Alderman Library	LARCENY THEFT FROM BUILDING
11-15-11	0500	Culbreth Parking Garage	SUSPICIOUS CIRCUMSTANCES
11-15-11	0930	Nau Hall	LOST PROPERTY
11-15-11	1000	1321 Lee Street	LARCENY
11-15-11	0842	New Cabell Hall	BREAKING & ENTERING
