Date	Time	Location	Description
08-29-16	1450	828 Cabell Avenue	THREATENING EMAIL
08-29-16	2045	1605 Jefferson Park Avenue	LARCENY
08-30-16	0239	136 University Avenue	DAMAGED PROPERTY
08-30-16	1250	600 Massie Road	LOST PROPERTY
08-30-16	1615	450 Whitehead Road	ILLEGAL FILMING
08-30-16	1402	235 Hereford Drive	UNLAWFUL ENTRY / SIMPLE ASSAULT
08-30-16	2000	210 Emmet Street	LARCENY
08-31-16	0118	1505 University Avenue	LIQUOR LAW VIOLATION
08-31-16	0927	483 McCormick Road NO PI	VEHICLE CRASH
08-31-16	1230	Jeanette Lancaster Way NO PI	VEHICLE CRASH
08-31-16	1645	93 Amphitheatre Way	LARCENY
09-01-16	1520	291 McCormick Road	LARCENY
09-01-16	1945	415 Lane Road	FRAUD
09-01-16	1914	1210 Lee Street	LARCENY
09-01-16	1914	1215 Lee Street	LARCENY
09-02-16	0428	774 Alderman Road	MEDICAL ASSIST
09-02-16	0515	500 Monroe Lane	DIP
09-02-16	1130	1215 Lee Street	LARCENY
09-02-16	1037	New Cabell	DAMAGED PROPERTY
09-02-16	1500	Gilmer Hall	LOST PROPERTY
09-02-16	1517	George Washington Way / Whitehead Road	ACCIDENT
09-03-16	0230	1215 Lee Street	WARRANT SERVICE
09-03-16	0442	480 Floyd Drive	LIQUOR LAW/ASSIST CITIZEN
09-03-16	0717	1215 Lee Street	DRUNK IN PUBLIC
09-03-16	1230	400 Emmet Street South	SIMPLE ASSAULT
09-03-16	1700	170 Culbreth Road	DRUNK IN PUBLIC
09-03-16	1600	2304 Ivy Road	ASSIST CITIZEN
09-03-16	2215	1815 Stadium Road	EMBEZZLEMENT
09-03-16	2244	385 McCormick Road	TRESPASS
09-04-16	0415	145 McCormick Road	DIP
09-04-16	0415	700 Block W. Main Street	NARCOTIC VIOLATION
09-04-16	1230	735 Alderman Road	BURGLARY/B&E
09-05-16	1240	130 Hospital Drive	LOST PROPERTY
09-05-16	2030	975 Emmet Street North	ASSIST CITIZEN
09-05-16	1917	285 Peyton Court	SUSPICIOUS CIRCUMSTANCES
09-06-16	0034	565 McCormick Road	MEDICAL ASSIST
09-06-16	1011	160 Peregory Lane	TRESPASS
09-06-16	1545	1415 Jefferson Park Avenue	HARRASSING LETTER
09-06-16	1604	169 Rugby Road	PROPERTY DAMAGE
09-06-16	1955	1215 Lee Street	FOUND PROPERTY
09-06-16	1957	420 McCormick Road	SUSPICIOUS POWDER
09-07-16	0030	1215 Lee Street	ASSAULT
09-06-16	2330	1215 Lee Street	LARCENY
09-07-16	0930	485 McCormick Road	LARCENY
09-07-16	1920	1815 Stadium Road NO PI	HIT AND RUN
09-07-16	2315	Key Alley	ASSIST AGENCY
09-07-16	2037	195 Hereford Drive	PEEPING TOM
09-08-16	1000	510 Seymour Road Apt #8	LARCENY
09-08-16	1000	245 Lambeth Lane NO PI	VEHICLE CRASH
09-08-16	1620	160 McCormick Road NO PI	VEHICLE CRASH
09-09-16	1046	117 11th Street SW	LOST PROPERTY
09-09-16	2100	1215 Lee Street	MENTAL ASSIST
09-10-16	0405	35 Hancock Drive	LIQUOR VIOLATION/ASSIST MEDICAL
09-10-16	0711	10 East Lawn	MEDICAL ASSIST
09-10-16	0500	Gibbons House	LIQUOR VIOLATION/ASSIST MEDICAL
09-10-16	0430	1705 Jefferson Park Avenue	ASSIST AGENCY
09-10-16	0715	Newcomb Road	LIQUOR VIOLATION/ASSIST MEDICAL
09-10-16	0943	1826 University Avenue	PUBLIC URINATION
09-10-16	0721	161 Rugby Road	LIQUOR VIOLATION/ASSIST MEDICAL
09-10-16	0645	164 McCormick Road	TRESPASS
09-10-16	1123	1215 Lee Street	LOST PROPERTY
09-10-16	1400	1215 Lee Street	LARCENY
09-11-16	0002	15 Hancock Drive	NARCOTICS VIOLATION
09-10-16	2330	1215 Lee Street	TRESPASS
09-11-16	0430	800 Alderman Road	MEDICAL ASSIST
09-11-16	0457	484 Floyd Drive Apt 121C	POSSESSION OF MARIJUANA
09-11-16	0420	775 Alder rman Road Dunglison House	LIQUOR VIOLATION
09-11-16	0652	1210 Lee Street	MEDICAL ASSIST
09-11-16	0756	400 Emmet Street South	PUBLIC INTOXICATION
09-11-16	1315	525 Alderman Road	FOUND PROPERTY
09-11-16	1115	1215 Lee Street	PROPERRTY DAMAGE
09-11-16	1600	1215 Lee Street	ASSAULT
09-11-16	1415	2304 Ivy Road	SEX OFFENSE
09-11-16	1733	20 Bonnycastle Drive	LOST PROPERTY
OCC:	235809-11-16	1826 University Avenue	SUSPICIOUS CIRCUMSTANCE
09-11-16	1804	265 Hereford Drive	LOST PROPERTY
09-11-16	1935	123 N Emmet Street	MEDICAL ASSIST
09-12-16	0003	Alderman Road + Leake Drive	NARCOTICS VIOLATION
09-12-16	0955	4 Hospital Drive	VANDALISM
09-12-16	2134	1246 Lee Street	ASSIST CITIZEN
09-13-16	2307	15 Hancock Drive	NARCOTICS VIOLATION
09-12-16	2307	15 Hancock Drive	NARCOTICS VIOLATION
09-13-16	0038	15 Hancock Drive	NARCOTICS VIOLATION
09-13-16	0700	130 Culbreth Road	NARCOTIC VIOLATION
09-13-16	0914	117 11th Street	WARRANT SERVICE
09-13-16	1030	117 11th Street	TRESPASS
09-13-16	1337	Crispell Drive and Lane Road NO PI	TRAFFIC ACCIDENT
09-13-16	1420	450 Treehouse Drive	NARCOTIC VIOLATION
09-13-16	2130	450 Whitehead Road	LARCENY
09-14-16	0240	Madison Lane and Chancellor Avenue	D.I.P
09-14-16	1445	1210 Lee Street	PROPERTY DAMAGE
09-14-16	1434	1215 Lee Street	SIMPLE ASSAULT
09-14-16	1605	1215 Lee Street	LOST PROPERTY
09-14-16	2000	1335 Lee Street	SUSPICIOUS CIRCUMSTANCES
09-15-16	0954	1215 Lee Street	LARCENY
09-15-16	1938	85 Engineers Way	ASSIST AGENCY
09-15-16	1850	264 Gibbons House	OFFENSIVE LANGUAGE
09-16-16	0710	2 East Pavilion	DUI
09-16-16	0739	465 Cheeswood Drive	FOUND PROPERTY
09-16-16	1005	195 Vaughan Drive	PEEPING TOM
09-16-16	1025	580 Massie Road NO PI	VEHICLE CRASH
09-16-16	1113	485 McCormick Road	ASSIST CITIZEN
09-16-16	1140	North Newcomb & University Avenue NO PI	VEHICLE CRASH
09-16-16	1721	412 Seymour Road	FAMILY OFFENSE
09-16-16	2032	412 Seymour Road	SEX OFFENSE
09-17-16	0514	7 Eliwood Avenue	DIP
09-17-16	0500	571 McCormick Road	ASSIST CITIZEN/LIQUOR VIOLATION
09-17-16	0555	219 Lile Maupin	ASSIST CITIZEN/LIQUOR VIOLATION
09-17-16	1944	420 McCormick Road	ASSIST CITIZEN
09-17-16	2156	1215 Lee Street	ASSAULT
09-18-16	0652	10 Bonnycastle Drive	INDECENT EXPOSURE
09-18-16	0416	1215 Lee Street	FOUND PROPERTY
09-18-16	1520	1215 Lee Street	FOUND PROPERTY
09-19-16	0757	130 Culbreth Road	TRAFFIC STOP
09-19-16	1213	100 Meyers Drive	SUSPICIOUS CIRCUMSTANCES
09-19-16	1213	11401 West Broad Street Richmond	SUSPICIOUS CIRCUMSTANCES
09-19-16	1213	100 Meyers Drive	SUSPICIOUS CIRCUMSTANCES
09-19-16	1213	101 South Tryon Street Charlotte NC	SUSPICIOUS CIRCUMSTANCES
09-19-16	1630	1605 Jefferson Park Ave	CYBER STALKING
09-20-16	0050	505 Edgemont Road	NARCOTIC VIOLATIONS
09-20-16	1315	533 Emmet Street	ASSIST CITIZENT
09-20-16	2130	1215 Lee Street	ASSIST AGENCY
09-20-16	2300	1335 Lee Street	FOUND PROPERTY
09-21-16	0536	1215 Lee Street	DISORDERLY CONDUCT
09-21-16	1400	Younger House	ASSIST CITIZEN
09-21-16	1338	1215 Lee Street	HARASSMENT
09-21-16	0340	Madison Lane NO PI	ACCIDENT
09-21-16	1945	146 Newcomb Hall	FRAUD
09-22-16	1006	1540 Jefferson Park Avenue	LOST PROPERTY
09-22-16	1544	409 Lane Road	SEXUAL ASSAULT
09-23-16	1045	409 Lane Road	THREATS
09-23-16	0524	432 McCormick Road	LIQUOR LAW VIOLATION
09-23-16	0604	170 Culbreth Road	D.I.P
09-23-16	0221	1210 Lee Street	TRAFFIC ACCIDENT
09-23-16	0124	130 Culbreth Road	D.I.P
09-23-16	1208	1826 University Avenue	VANDALISM
09-22-16	1430	1215 Lee Street	THREATS
09-23-16	1542	1210 Lee Street	HIT AND RUN
09-23-16	1055	1714 Jefferson Park Avenue	ASSIST AGENCY
09-23-16	1700	225 Hereford Drive	DISORDER
09-23-16	2010	1215 Lee Street	SIMPLE ASSAULT
09-23-16	2355	1300 Jefferson Park Avenue	D.I.P
09-23-16	2347	1415 University Avenue	D.I.P
09-24-16	0345	Old Reservoir Road	DRUG VIOLATION
09-24-16	0225	735 Alderman Road	LIQUOR LAW/ASSIST CITIZEN
09-24-16	0250	25 Hancock Drive	LIQUOR LAW/ASSIST CITIZEN
09-24-16	0640	1989 University Avenue	TRESPASSING
09-24-16	0940	295 Massie Road NO PI	TRAFFIC ACCIDENT
09-24-16	1050	203 Sprigg Lane	SUSPICIOUS CIRCUMSTANCES
09-24-16	1630	1215 Lee Street	BLIND PERK KIT
09-25-16	0329	579 McCormick Road	UNDERAGE POSSESSION
09-25-16	0630	1700 Jefferson Park Avenue	DUI
09-25-16	1505	55 West Lawn	THREAT ASSESSMENT
09-25-16	1941	400 Emmet Street South	SIMPLE ASSAULT
09-25-16	1715	1215 Lee Street	SUSPICIOUS CIRCUMSTANCE
09-26-16	0011	505 Edgemont Road	NARCOTIC VIOLATION
09-26-16	0358	1215 Lee Street	FOUND PROPERTY
09-26-16	1230	115 Ruppel Drive	VANDALISM
09-26-16	1249	169 Rugby Road	LARCENY
09-26-16	0152	McCormick Road NO PI	VEHICLE CRASH
09-27-16	1215	1340 Jefferson Park Avenue	SUSPICIOUS CIRCUMSTANCES
09-27-16	1645	164 McCormick Road	TRESPASSING
09-27-16	2356	179 Culbreth Road	SUSPICIOUS CIRCUMSTANCES
09-27-16	2348	1215 Lee Street	ASSAULT
09-28-16	0957	450 Whitehead Road NO PI	HIT & RUN
09-28-16	1645	400 Emmet Street NO PI	HIT & RUN
09-28-16	1610	400 McCormick Road	LOST PROPERTY
09-29-16	0700	564 Buckler Drive	VANDALISM
09-29-16	1348	1215 Lee Street	WARRANT SERVICE
09-29-16	1446	2304 Ivy Road	SEXUAL ASSAULT
09-29-16	1620	1215 Lee Street	LARCENY
09-29-16	1924	1215 Lee Street	LARCENY
09-30-16	0215	104 14th Street NW	DUI
09-30-16	0545	252 McCormick Road	LIQUOR LAW/ASSIST CITIZEN
09-30-16	1342	385 McCormick Road	LARCENY
09-30-16	1630	1400 University Avenue	ASSAULT
09-30-16	1835	Whitehead Road/George Welsh Way	MOTOR VEHICLE CRASH
09-30-16	2127	1215 Lee Street	LARCENY FROM VEHICLE
10-01-16	0402	106 Minor Court	ASSIST AGENCY
10-01-16	1900	1415 Jefferson Park Avenue	PROPERTY DAMAGE
10-02-16	0610	361 McCormick Road	LIQUOR LAW VIOLATION
10-03-16	0151	1201 West Main Street	TRESPASSING
10-03-16	0224	1201 West Main Street	ASSIST AGENCY
10-03-16	1124	1222 Jefferson Park Avenue	FOUND PROPERTY
10-03-16	1500	575 Alderman Road NO PI	TRAFFIC ACCIDENT
10-04-16	0058	1222 Lee Street	ASSIST AGENCY
10-03-16	2100	580 Massie Road	FOUND PROPERTY
10-03-16	2055	1215 Lee Street	UNAUTHORIZED USE OF VEHICLE
10-03-16	2145	1215 Lee Street	SIMPLE ASSAULT
10-04-16	0433	453 Lambeth Lane	ASSIST CITIZEN
10-04-16	0914	1215 Lee Street	LARCENY
10-04-16	0840	1215 Lee Street	LARCENY
10-04-16	08452	1215 Lee Street	LARCENY
10-04-16	1435	201 Sprigg Lane	LARCENY
10-04-16	2320	2304 Ivy Road	FOUND PROPERTY
10-05-16	1315	286 Massie Road	PROPERTY DAMAGE
10-05-16	1445	1827 University Avenue	SUSPICIOUS LETTER
10-06-16	0019	1215 Lee Street	SIMPLE ASSAULT
10-06-16	0614	1215 Lee Street	ASSIST CITIZEN TDO
10-06-16	1225	1210 Lee Street	PROPERTY DAMAGE
10-06-16	1630	1215 Lee Street	LARCENY
10-07-16	0315	100 Block 14th Street NW	LIQUOR LAW VIOLATION
10-07-16	0230	2304 Ivy Road	LIQUOR LAW VIOLATION
10-07-16	0340	160 McCormick Road	MEDICAL ASSIST
10-07-16	0331	525 McCormick Road	LIQUOR LAW VIOLATION
10-07-16	1010	351 McCormick Road	VEHICLE CRASH
10-07-16	2225	1215 Lee Street	SIMPLE ASSAULT
10-08-16	0150	1413 University Avenue	ASSAULT
10-08-16	0100	1402 University Avenue	POSSESSION OF FALSE ID
10-08-16	0230		MEDICAL ASSIST
10-08-16	0514	1215 Lee Street	DRUNK IN PUBLIC
10-08-16	0445	1826 University Avenue	VANDALISM
10-08-16	0654	1215 Lee Street	PROPERTY
10-08-16	1148	145 McCormick Road	INTIMIDATION
10-08-16	1218	1215 Lee Street	WARRANT SERVICE
10-08-16	2231	1101 Millmont Street	VECHICLE CRASH
10-09-16	0400	561 McCormick Road	LIQUOR LAW VIOLATION
10-09-16	0400	1826 University Avenue	LIQUOR LAW VIOLATION
10-09-16	0349	571 McCormick Road	LIQUOR LAW VIOLATION
10-09-16	2000	561 McCormick Road	CREDIT CARD FRAUD
10-10-16	0042	15 Hancock Drive	NARCOTIC VIOLATION
10-10-16	0541	180 McCormick Road	WEARING MASKS IN PUBLIC
10-10-16	1010	190 McCormick Road	ASSIST CITIZEN
10-10-16	1330	University Avenue/Culbreth Road	ASSAULT
10-10-16	1357	1215 Lee Street	VEHICLE CRASH
10-10-16	2230	1215 Lee Street	SIMPLE ASSAULT
10-11-16	1648	21 West Lawn	LARCENY
10-12-16	08:10	550 Seymour Road	BURGLARY
10-11-16	1115	311 Reed Lane	BURGLARY
10-12-16	1130	1827 University Ave	OBSCENE PHONE CALLS
10-12-16	1145	190 McCormick Road	OBSCENE PHONE CALLS
10-12-16	1210	445 Rugby Road	OBSCENE PHONE CALLS
10-12-16	2105	735 Alderman Road	ASSIST CITIZEN
10-13-16	0733	1215 Lee Street	SIMPLE ASSAULT
10-13-16	0939	531 McCormick Road	TRAFFIC ACCIDENT
10-13-16	1331	300 Massie Road	HARASSMENT
10-13-13	2121	207 Sprigg Lane	NARCOTICS POSSESSION
10-13-16	2215	1215 Lee St reet	DRUNK IN PUBLIC
10-14-16	0103	21 Hospital Drive	LIQUOR LAW VIOLATION/DIP
10-14-16	1317	400 Brandon Ave	LARCENY
10-14-16	1435	400 Brandon Ave	HARASSMENT
10/14/16	1803	700 Alderman Rd	NARCOTICS POSSESSION
10-15-16	0535	583 Brandon Ave	LIQUOR LAW VIOLATION
10-15-16	0400	136 Hospital Drive	LIQUOR LAW VIOLATION
10-15-16	0620	100 Block Hospital Drive	DRUNK IN PUBLIC
10-15-16	0315	409 McCormick Road	TRESPASS
10-15-16	1610	Chemistry Drive	HIT AND RUN
10-15-16	1755	583 Brandon Ave	LOST PROPERTY
10-15-16	2154	30 Bonnycastle Drive	LARCENY
10-16-16	0120	605 Reservoir Road	NARCOTICS VIOLATION
10-16-16	0445	476 Faulkner Way	LIQUOR LAW VIOLATION/ MEDICAL ASSIST
10-17-16	0136	170 Rugby Road	WELFARE CHECK
10-17-16	1930	561 McCormick Road	LARCENY
10-18-16	0748	1215 Lee Street	LARCENY
10-19-16	0343	1517 University Ave	DRUNK IN PUBLIC
10-18-16	1206	300 Massie Road NO PI	HIT AND RUN
10-19-16	1541	2150 Barracks Rd	TRESPASS
10-19-16	1539	1001 N. Emmet Street	PROPERTY DAMAGE
10-20-16	0801	1215 Lee Street	SIMPLE ASSAULT
10-20-16	1230	225 Hereford Road	DISORDERLY CONDUCT
10-20-16	1529	476 Faulkner Way	SEX OFFENSE
10-20-16	1800	1222 Jefferson Park Avenue	ASSAULT
10-20-16	2300	1215 Lee Street	FOUND PROPERTY
10-21-16	0818	1215 Lee Street	DISORDERLY CONDUCT
10-21-16	0234	1215 Lee Street	SIMPLE ASSAULT
10-21-16	0506	1200 JPA	DRUNK IN PUBLIC
10-26-16	0502	852 West Main Street	DRINKING WHILE DRIVING
10-21-16	0818	1215 Lee Street	SIMPLE ASSAULT
10-21-16	0948	1335 Lee Street NO PI	VEHICLE CRASH
10-21-16	1450	123 N Emmet Street	PROPERTY DAMAGE
10-21-16	1615	1215 Lee Street	ECO
10-21-16	1940	123 Emmet St North	PROPERTY DAMAGE
10-21-16	2239	478 Floyd Drive	LARCENY
10-21-16	2306	1215 Lee Street	FOUND PROPERTY
10-22-16	0430	565 McCormick Road	ASSIST CITIZEN/LIQUOR LAW VIOLATION
10-22-16	0330	485 McCormick Road	ASSIST CITIZEN/LIQUOR LAW VIOLATION
10-22-16	0430	Gibbons House	ASSIST CITIZEN/LIQUOR LAW VIOLATION
10-22-16	0404	Rugby Road @ Culbreth Road	ASSIST CITIZEN
10-22-16	1210	130 Darden BLVD	PROPERTY DAMAGE
10-22-16	1530	1815 Stadium Road	PUBLIC INTOXICATION
10-22-16	1530	1815 Stadium Road	DRUNK IN PUBLIC
10-22-16	1622	Alderman/Stadium Road	DRUNK IN PUBLIC
10-22-16	1934	800 Alderman Road	PROPERTY DAMAGE
10-22-16	18472	1101 Millmont Street NO PI	VEHICLE CRASH
10-23-16	0039	University Ave/ Madison Lane	DRUNK IN PUBLIC
10-23-16	0440	400 Emmet St. N	LIQUOR LAW VIOLATION
10-23-16	0456	400 Monroe Lane	WIRE FRAUD
10-23-16	0440	570 McCormick Road	DUI, UNDERAGE POSSESSION
10-23-16	1000	14 East Lawn	PROPERTY FOUND
10-23-16	2038	1215 Lee Street	SUSPICIOUS CIRCUMSTANCES
10-24-16	0957	610 McCormick Road	BREAKING AND ENTERING
10-24-16	1300	1215 Lee Street	ASSIST AGENCY
10-24-16	1320	1815 Stadium Road	COUNTERFEIT MONEY
10-24-16	1320	295 Massie Road	COUNTERFEIT MONEY
10-24-16	1512	530 Alderman Road	PROPERTY DAMAGE
10-24-16	1400	130Culbreth Road/Garage	VANDALISM
10-24-16	2313	1215 Lee Street	ASSIST CITIZEN
10-25-16	0940	2304 Ivy Road	STATE TREASURY REPORT
10-25-16	2340	400 Brandon Avenue	ASSIST CITIZEN
10-25-16	1900	207 Sprigg Lane	STALKING/ THREATENING PHONE CALLS
10-25-16	2219	1215 Lee Street	SIMPLE ASSAULT
10-25-16	2310	1516 Jefferson Park Avenue	LOST PROPERTY
10-26-16	0355	16 Elliewood Avenue	D.I.P
10-26-16	0358	16 Elliewood Avenue	D.I.P
10-26-16	0500	16 Elliewood Avenue	SAFEKEEPING
10-26-16	0738	479 Copeley Road	PROPERTY DAMAGE
10-26-16	1940	466 Lambeth Commons	ASSIST CITIZEN
10-27-16	1245	1215 Lee St	LARCENY
10-27-16	1510	430 Tree House Drive	KIDNAPPING/ABDUCTION
10-27-16	1825	400 Emmet Street	FRAUD
10-27-16	2030	1335 Lee St	LARCENY
10-28-16	2350	436 McCormick Road	MEDICAL ASSIST
10-28-16	0213	1600 University Avenue	NARCOTICS VIOLATION
10-28-16	0700	15 Hancock Drive	MEDICAL ASSIST
10-28-16	0714	420 McCormick Road	MEDICAL ASSIST
10-28-16	0247	100 Minor Court Lane	D.I.P
10-28-16	0530	189 Culbreth Road	FORCIBLE RAPE
10-28-16	1520	450 Whitehead Road	LARCENY
10-28-16	2009	2304 Ivy Road	LOST PROPERTY
10-28-16	1940	833 Buckler Drive	HIT AND RUN
10-28-16	1940	2304 Ivy Road	FOUND PROPERTY
10-28-16	1700	1815 Stadium Road	MEDICAL ASSIST
10-29-16	0020	47 Lambeth Field	MEDICAL ASSIST/ALCOHOL VIOLATION
10-29-16	0215	100 block McCormick Road	MEDICAL ASSIST/ALCOHOL VIOLATION
10-29-16	0628	1402 University Avenue	MEDICAL ASSIST/LIQUOR LAW VIOLATION
10-29-16	0718	459 Lambeth Common	MEDICAL ASSIST/LIQUOR LAW VIOLATION
10-29-16	0730	583 Brandon Avenue	MEDICAL ASSIST/LIQUOR LAW VIOLATION
10-29-16	0742	203 Sprigg Lane	MEDICAL ASSIST/LIQUOR LAW VIOLATION
10-29-16	1315	160 McCormick Road	LOST PROPERTY
10-29-16	1300	Alderman and Whitehead Road	LIQUOR LAW VIOLATION
10-29-16	1347	1815 Stadium Road	DRUNK IN PUBLIC
10-28-16	1700	1815 Stadium Road	LIQUOR LAW VIOLATION
10-29-16	1520	794 Alderman Road	ROBBERY
10-29-16	1535	2304 Ivy Road	LOST PROPERTY
10-29-16	2100	25 Hancock Drive	MEDICAL ASSIST/LIQUOR LAW VIOLATION
10-29-16	2100	200 Massie Road	SUSPICIOUS PACKAGE
10-29-16	2215	1215 Lee Street	SIMPLE ASSAULT
10-30-16	0304	436 McCormick Road	MEDICAL ASSIST/LIQUOR LAW VIOLATION
10-30-16	0934	351 McCormick Road	DRUNK IN PUBLIC
10-30-16	0700	100 Newcomb Road	MEDICAL ASSIST
10-30-16	0751	1215 Lee Street	SIMPLE ASSSAULT
10-30-16	1500	110 Bayly Drive	MOTOR VEHICLE THEFT
10-30-16	1442	201 Sprigg Lane	LARCENY
10-30-16	2200	610 McCormick Road	TRESPASS
10-30-16	2210	84 Monroe Lane	HATE SPEECH
10-31-16	1031	478 Floyd Drive	FALSE REPORT OF A CRIME
10-31-16	1804	2034 Ivy Road	SIMPLE ASSSAULT
10-31-16	1925	1827 University Avenue	LARCENY
11-01-16	0005	463 Lambeth	POSSESSION OF MARIJUANA
