Date	Time	Location	Description
08-28-10	2305	129 Emmet Street	ASSIST AGENCY
08-29-10	0210	Student Activities Building	DIP
08-29-10	0248	Echols Dorm	ASSIST CITIZEN MEDICAL
08-29-10	0330	Alderman Road	ASSIST CITIZEN MEDICAL
08-29-10	0336	McCormick Road	ASSIST CITIZEN MEDICAL
08-29-10	0613	Tree House Drive	DRUG NORCOTIC VIOLATION
08-29-10	0715	Property Found	SAFERIDE VAN HOSPITAL DRIVE
08-29-10	1945	McCormick Road	PROPERTY DAMAGE
08-29-10	2136	Bonny Castle Drive	LARCENY
08-30-10	0240	Chemistry Building	FOUND PROPERTY
08-30-10	0845	200 Crispell Drive	PROPERTY DAMAGE
08-30-10	1401	1210 Lee Street	PROPERTY DAMAGE
08-30-10	1839	UVA Hospital	LARCENY
08-30-10	2240	Lambeth Field	LOST PROPERTY
08-31-10	0040	Darden Boulevard	LOST PROPERTY
08-31-10	0644	1321 Lee Street NO P.I.	TRAFFIC ACCIDENT
08-31-10	0856	McCormick Road NO P.I.	TRAFFIC ACCIDENT
08-31-10	1049	UVA Hospital West	FOUND PROPERTY
08-31-10	1636	HSC East Parking Garage	LARCENY
08-31-10	1515	McCormick Road NO P.I.	TRAFFIC ACCIDENT
09-01-10	1453	Gilmer Hall	ANNOYING PHONE CALLS
09-01-10	1645	Dillard Dorm	SEX OFFENSES
09-02-10	1115	UVA Hospital	LARCENY
09-02-10	1430	UVA West Complex	BURGLARY
09-02-10	1800	McCormick Road	ASSIST CITIZEN
09-02-10	1901	Barracks Road	DIP
09-02-10	2148	New Cabell Hall	LARCENY
09-09-10	0110	University Ave/Madison Lane	DIP
09-03-10	0345	Hospital Drive	DIP
09-03-10	1200	Lee Street	ASSIST AGENCY
09-03-10	1845	Cauthen Dorm	ANNOYING PHONE CALLS
09-04-10	0320	200 15th Street NW	ASSIST CITIZEN
09-04-10	0355	Courtenay Dorm	ASSIST CITIZEN
09-04-10	0300	Hospital Drive	DIP
09-04-10	0310	UVA Hospital	ASSIST AGENCY
09-04-10	0320	Echols House	ASSIST CITIZEN
09-04-10	0750	11th Street Parking Garage NO P.I.	TRAFFIC ACCIDENT
09-04-10	1625	University Hall West Parking Lot NO P.I.	TRAFFIC ACCIDENT
09-04-10	2000	55 West Lawn	LIQUOR LAW VIOLATION
09-04-10	2010	Scott Stadium	DIP
09-04-10	1815	Scott Stadium	DIP
09-04-10	1947	Scott Stadium	DIP
09-04-10	1945	Scott Stadium	DIP
09-04-10	2010	Maury Hall	VANDALISM
09-04-10	2148	Scott Stadium West Parking Lot	LARCENY
09-05-10	0520	Echols Dorm	DIP
09-05-10	0550	Lewis House	ASSIST CITIZEN MEDICAL
09-05-10	1215	Malone House	ASSIST CITIZEN MEDICAL
09-05-10	1335	Brooks Hall	VANDALISM
09-05-10	2115	Engineers Way	FIRE ALARM NO FIRE
09-06-10	0130	Brooks Hall	TRESPASSING
09-06-10	1116	Newcomb Road NO P.I.	TRAFFIC ACCIDENT
09-06-10	2045	384 Gooch Dorm	LARCENY
09-07-10	0554	UVA Hospital	FOUND PROPERTY
09-07-10	0615	1222 Jefferson Park Avenue	ASSIST CITIZEN
09-07-10	0850	UVA Hospital	FALSE ALARM
09-07-10	0952	Mews Alley	PROPERTY DAMAGE
09-07-10	1226	Lee Street Parking Garage NO P.I.	TRAFFIC ACCIDENT
09-07-10	1635	Dunglison House	LOST PROPERTY
09-08-10	0115	9 West Pavilion	DRUNK IN PUBLIC
09-08-10	1710	Aquatic Fitness Center	LARCENY
09-08-10	2100	John Paul Jones Arena	DRUNK IN PUBLIC
09-08-10	2237	UVA Hospital West	FIRE ALARM/ NO FIRE
09-08-10	2220	John Paul Jones Arena	DRUNK IN PUBLIC
09-09-10	0100	John Paul Jones Arena	LIQUOR LAW VIOLATION
09-08-10	2230	John Paul Jones Arena	LARCENY
09-09-10	0008	John Paul Jones Surface Lot	SIMPLE ASSAULT
09-09-10	0238	Alderman & McCormick Road	RECOVERED STOLEN VEHICLE
09-09-10	1230	1215 Lee Street	SUSPICIOUS CIRCUMSTANCES
09-09-10	1604	Central Grounds Parking Garage No P.I.	TRAFFIC ACCIDENT
09-10-10	0032	University Hall	ROBBERY
09-10-10	1344	Women’s Center	LOST PROPERTY
09-10-10	1425	575 Alderman Road	FOUND PROPERTY
09-10-10	2345	190 McCormick Road	FALSE POLICE REPORT
09-11-10	0100	215 Tuttle House	MEDICAL ASSIST
09-11-10	0635	1210 Lee Street	ASSAULT
09-11-10	1925	Carr’s Hill Field	LARCENY
09-12-10	0300	110 Dunglison Dorm	ASSIST CITIZEN
09-12-10	0335	Whyburn House	ASSIST CITIZEN
09-12-10	0400	Wertland Street/10th Street Northwest	DUI
09-12-10	0412	305 Kent Dorm	ASSIST CITIZEN
09-12-10	1130	UVA Hospital	LARCENY
09-12-10	1130	344 Mary Munford Dorm	BREAKING AND ENTERING
09-12-10	1650	300 Massie Road NO P.I.	HIT & RUN
09-12-10	2020	1215 Lee Street	PROPERTY LOST
09-12-10	2000	Clemons Library	ASSIST CITIZEN
09-13-10	0200	1619 University Avenue	ASSIST CITIZEN
09-13-10	1035	Bryan Hall	VANDALISM
09-13-10	1325	McCormick Road	TRAFFIC ACCIDENT
09-13-10	1400	Emmet Street	TRAFFIC ACCIDENT
09-13-10	1530	McCormick Road	LARCENY
09-13-10	0709	Lee Street	TRAFFIC ACCIDENT
9-14-10	1057	453 Lambeth	VANDALISM
9-14-10	1830	Ruffner Hall	LARCENY
09-14-10	2331	Davenport Field	ASSIST CITIZEN
09-15-10	0937	Lambeth Field	ASSIST CITIZEN
09-15-10	2335	UVA Police Department	FRAUD
09-16-10	0230	1702 University Avenue	TRESPASS
09-16-10	0445	UVA Hospital	LARCENY
09-16-10	1244	UVA Hospital	SUSPICIOUS CIRCUMSTANCES
09-16-10	1442	Alderman Library	FOUND PROPERTY
09-16-10	1530	UVA Eye Clinic	LARCENY
09-16-10	1633	Clemons Library	LARCENY
09-16-10	1930	UVA Hospital	LARCENY
09-17-10	0100	1826 University Avenue	ASSIST CITIZEN MEDICAL
09-17-10	0743	Whitehead Road	TRAFFIC ACCIDENT
09-17-10	1005	3 West Employee Lounge	LARCENY
09-17-10	1050	1224 Jefferson Park Avenue	SUSPICIOUS CIRCUMSTANCE
09-17-10	1244	John Paul Jones Arena	LARCENY FROM BUILDING
09-17-10	1430	UVA Medical Center	ASSIST AGENCY WARRANT
09-17-10	1920	John Paul Jones Arena	DIP
09-17-10	1725	Olsson Hall	SUSPICIOUS CIRCUMSTANCE
09-18-10	0819	Rotunda	FOUND PROPERTY
09-18-10	1058	Crispell Drive	PROPERTY DAMAGE
09-17-10	1005	HSC East Parking Garage	LARCENY
09-19-10	0230	Alderman Road at Cemetery Drive	ASSIST CITIZEN
09-19-10	1058	UVA Hospital	ASSIST AGENCY
09-19-10	1458	Alderman Road	LOST PROPERTY
09-19-10	1915	Rothery Lane	DRIVING REVOKED
09-20-10	0210	Lambeth Lane	DRUG NARCOTIC VIOLATION
09-20-10	0725	Albemarle Road	TRAFFIC ACCIDENT
09-20-10	1200	McCormick Road	TRESPASSING
09-20-10	1250	Maury Hall	MEDICAL ASSIST
09-20-10	1830	Page Dorm	LARCENY
09-20-10	1851	Lawn	LOST PROPERTY
09-20-10	2000	HSC East Parking Garage	PROPERTY DAMAGE
09-20-10	2305	Tuttle Dorm	ASSIST CITIZEN MEDICAL
09-21-10	1045	1101 Millmont Street NO P.I.	TRAFFIC ACCIDENT
09-21-10	1600	UVA Hospital	SUSPICIOUS CIRCUMSTANCES
09-21-10	2300	1404 Jefferson Park Avenue	LARCENY/MEDICAL ASSIST
09-22-10	0640	Newcomb Road	VANDALISM
09-22-10	0910	Gibson Hall	LARCENY
09-22-10	1500	1224 Jefferson Park Avenue	PROPERTY DAMAGE
09-22-10	1310	1619 University Avenue	DRUNK IN PUBLIC
09-22-10	1227	Elson Student Health	ASSIST CITIZEN
09-22-10	1640	Echols Dorm	VANDALISM
09-22-10	1742	117 11th Street Southwest	HIT & RUN
09-23-10	0145	Dunglison House	ASSIST CITIZEN
09-23-10	1047	UVA Hospital	LARCENY
09-23-10	1120	UVA Hospital	LARCENY
09-23-10	1721	Woody Dorm Bike Rack	LARCENY
09-23-10	1800	11th Street Parking Garage NO.P.I.	TRAFFIC ACCIDENT
09-24-10	0205	Lee Street	DIP
09-24-10	0320	Echols Dorm	MEDICAL ASSIST
09-24-10	1535	UVA Hospital	HIT AND RUN
09-24-10	0535	Copeley Road	TRAFFIC ACCIDENT
09-25-10	0436	Dillard House	ASSIST CITIZEN MENTAL
09-25-10	1420	Scott Stadium	ASSIST CITIZEN MEDICAL
09-25-10	1600	Clemons Library	MEDICAL ASSIST
09-25-10	1632	1215 Lee Street	LARCENCY
09-25-10	1749	Scott Stadium	LIQUOR LAW VIOLATION
09-26-10	0010	583 Brandon Ave	ASSIST CITIZEN MEDICAL
09-26-10	0120	Lambeth Commons	ASSIST CITZEN MEDICAL
09-26-10	1620	Nameless Field	ASSIST CITZEN MEDICAL
09-27-10	0819	McCormick Road NO P.I.	TRAFFIC ACCIDENT
09-27-10	0909	Ivy Stacks/Fontana Foods	LARCENY
09-27-10	1900	1015 Massie Road	ASSIST CITIZEN
09-27-10	2036	Jordan Hall	SIMPLE ASSAULT
09-29-10	0020	New Cabell Hall	LARCENY THEFT FROM BUILDING
09-29-10	0012	Massie Road	LARCENY THEFT FROM MOTORCYCLE
09-29-10	0930	11th Street	HIT AND RUN
09-29-10	1229	Aquatic and Fitness Center	ASSIST CITIZEN
09-29-10	1900	Alderman Library	LARCENY
09-30-10	1022	KCRC	BURGLARY
09-30-10	1630	Barringer Wing	ANNOYING PHONE CALLS
09-30-10	1600	Bavaro Hall	THREATENING PHONE CALLS
09-30-10	2020	Washington Hall	ASSIST CITIZEN
09-30-10	2130	Hospital East Garage	LARCENY
09-30-10	2245	UVA Hospital Cafeteria	LOST PROPERTY
09-30-10	2148	1101 Milmont Street	DIP
09-30-10	2115	1215 Lee Street	ASSIST CITIZEN
10-01-10	0322	Lambeth Field	SEXUAL ASSAULT
10-01-10	0854	HSC East Parking Garage	PROPERTY DAMAGE
10-01-10	1029	1210 Lee Street NO P.I.	HIT & RUN
10-01-10	2000	HSC South Parking Garage	PROPERTY DAMAGE
10-01-10	2350	Ribble House	ECO/OFFICER INITIATED
10-02-10	0115	313 Lefevre Dorm	MEDICAL ASSIST
10-02-10	0220	Tuttle House	MEDICAL ASSIST
10-02-10	0330	27 West Range	MEDICAL ASSIST
10-02-10	0310	Dillard Dorm	WELFARE CHECK
10-02-2010	1100	Facilities Management Parking Lot	VEHICLE ACCIDENT
10-02-10	1625	Scott Stadium	LIQUOR LAW VIOLATION
10-02-10	2035	Crispell Drive	VANDALISM
10-02-10	2002	Scott Stadium	FOUND PROPERTY
10-03-10	0120	180 McCormick Rd	NARCOTICS VIOLATION
10-03-10	0112	Echols Dorm	ASSIST CITIZEN
10-03-10	0217	Lambeth Commons	NARCOTICS VIOLATION
10-03-10	0231	1 Parking Lot	VANDALISM
10-03-10	1329	Outpatient Pharmacy	LARCENY
10-03-10	1420	Scott Stadium	PROPERTY DAMAGE
10-03-10	1732	Klockner Stadium	SUSPICIOUS CIRCUMSTANCES
10-04-10	0020	UVA Police Department	FOUND PROPERTY
10-04-10	1100	Ruffin Hall	VANDALISM
10-04-10	1630	Lambeth Commons Parking Lot	THEFT FROM MOTOR VEHICLE
10-05-10	1050	McKim Hall	ASSIST AGENCY
10-05-10	1311	Lambeth Commons Parking Lot	LARCENY
10-05-10	1704	1215 Lee Street	SUSPICIOUS CIRCUMSTANCE
10-05-10	1340	475 Copeley Road	HIT AND RUN
10-06-10	1150	Pediatric ICU	SUSPICIOUS CIRCUMSTANCES
10-06-10	1620	1900 Carrs Hill Road NO P.I.	TRAFFIC ACCIDENT
10-06-10	1730	1900 Carrs Hill Road NO P.I.	HIT & RUN
10-06-10	1915	1400 University Avenue	SUSPICIOUS CIRCUMSTANCES
10-06-10	2109	New Cabell Hall	SUSPICIOUS CIRCUMSTANCES
10-06-10	2040	O’Hill Dining	LARCENY
10-07-10	0300	Lee Street	DIP
10-07-10	1339	McKim Hall	ASSIST AGENCY WARRANT
10-07-10	1401	McCormick Road	LOST PROPERTY
10-07-10	1700	Malone House	LARCENY FROM BUILDING
10-08-10	0035	UVA Hospital	SUSPICIOUS CIRCUMSTANCES
10-08-10	0711	Wilson Hall	ASSIST CITIZEN
10-08-10	0720	Wilson Hall	VANDALISM
10-08-10	0950	New Cabell Hall	BURGLARY
10-08-10	1427	Ivy/Emmet Parking Garage NO P.I.	HIT & RUN
10-08-10	1615	UVA Hospital	LARCENY
10-09-10	0515	Gwathmey House	ASSIST CITIZEN
10-09-10	1915	UVA Parking & Transportation NO P.I.	TRAFFIC ACCIDENT
10-10-10	0026	Rogers House	ANNOYING PHONE CALLS
10-10-10	0340	Nameless Field	ROBBERY
10-10-10	0615	1215 Lee Street	ASSIST AGENCY
10-11-10	1130	Peyton Court	MOTOR VEHICLE THEFT
10-11-10	0853	UVA Hospital	SUSPICIOUS CIRCUMSTANCES
10-11-10	1350	Cauthen Dorm	PROPERTY DAMAGE
10-12-10	1432	1335 Lee Street	DAMAGED PROPERTY
10-12-10	1800	HSC East Parking Garage NO P.I.	HIT & RUN
10-12-10	2115	Memorial Gym Alley	FORCIBLE FONDLING
10-13-10	1339	Newcomb Hall	PROPERTY LOST AND FOUND
10-13-10	1655	John Paul Jones Arena Garage	LARCENY
10-13-10	1810	Ruffner Hall	PROPERTY DAMAGE
10-13-10	2140	1215 Lee Street	FRAUD
10-14-10	0243	McCormick Road Overpass	TRESPASSING
10-14-10	1745	Cage/Onesty Hall Parking Lot NO P.I.	HIT & RUN
10-14-10	2145	University Gardens	FAMILY OFFENSES (NON
10-15-10	0310	Rotunda	DRUNK IN PUBLIC
10-15-10	1900	Hill Dining	LARCENY
10-15-10	1956	Faulkner Way NO P.I.	TRAFFIC ACCIDENT
10-15-10	2139	1605 Jefferson Park Avenue	LARCENY
10-16-10	0320	118 Kent Dorm	ASSIST CITIZEN
10-16-10	0330	Culbreth Garage	DRUNK IN PUBLIC
10-16-10	0340	170 Rugby Road	DRUNK IN PUBLIC
10-16-10	0330	Kellogg House	VANDALISM
10-16-10	0530	1115 Wertland Street	ASSIST AGENCY
10-16-10	1900	Scott Stadium	DRUNK IN PUBLIC
10-15-10	1318	Wilsdore Cafe	SUSPICIOUS CIRCUMSTANCE
10-16-10	2100	HSC East Parking Garage	LARCENY
10-16-10	2030	Scott Stadium	DRUNK IN PUBLIC
10-16-10	2235	Scott Stadium	DRUNK IN PUBLIC
10-16-10	2200	Scott Stadium	DRUNK IN PUBLIC
10-16-10	2245	Scott Stadium	LIQUOR LAW VIOLATION
10-16-10	2215	Scott Stadium	DRUNK IN PUBLIC
10-16-10	2215	Whitehead Road	LIQUOR LAW VIOLATION
10-16-10	2215	Whitehead Road	LIQUOR LAW VIOLATION
10-17-10	0150	Humphreys Dorm	ASSIST CITIZEN
10-17-10	0156	Dunnington Dorm	ASSIST CITIZEN
10-17-10	0600	West Lawn	DIP
10-17-10	1241	Scott Stadium	LARCENY
10-17-10	1615	Klockner Stadium	ASSIST CITIZEN
10-17-10	1830	Clemons Library	SUSPICIOUS CIRCUMSTANCES
10-17-10	2245	Aquatic Fitness Center	LARCENY
10-18-10	1038	UVA Bookstore	ASSAULT
10-18-10	1345	Cobb Hall	FIRE
10-18-10	1543	Clemons Library	LARCENY
10-19-10	1018	Student Health Building	LARCENY
10-19-10	1406	Hospital	PROPERTY DAMAGE
10-19-10	1543	Eleventh Street Parking Garage	PROPERTY DAMAGE
10-20-10	1030	UVA Hospital	VANDALISM
10-20-10	1424	Student Health	LARCENY
10-20-10	2035	Alderman Library	LARCENY
10-20-10	2330	John Paul Jones Arena Garage	FOUND PROPERTY
10-21-10	0952	Elson Hall	LARCENY
10-21-10	1630	1215 Lee Street	TRAFFIC ACCIDENT
10-21-10	2130	Mimosa Court	VANDALISM
10-21-10	0001	Law School	FOUND PROPERTY
10-21-10	2341	Echols Dorm	ASSIST CITIZEN
10-22-2010	0030	Metcalf Dorm	VANDALISM
10-22-10	0530	1827 University Avenue	DIP
10-22-10	0816	Darden School	FOUND PROPERTY
10-22-10	0935	Scott Stadium Field	VANDALISM
10-22-10	1450	UVA Hospital	ASSIST AGENCY
10-22-10	1720	McCormick Road	HIT & RUN
10-22-10	2044	UVA Police Department	ASSIST AGENCY
10-23-10	0218	1505 University Avenue	DIP
10-23-10	0212	2029 Ivy Road	DIP
10-23-10	0330	Dabney House	ASSIST CITIZEN
10-23-10	1946	UVA Hospital	TRESPASSING
10-23-10	2205	Scott Stadium	LARCENY
10-23-10	1945	Scott Stadium	DIP
10-23-10	2050	Woody House	ASSIST CITIZEN
10-24-10	0200	173 Culbreth Road	ASSIST CITIZEN
10-24-10	0215	Kellogg Dorm	ASSIST CITIZEN
10-24-10	1049	University Gardens Parking Lot	MOTOR VEHICLE THEFT
10-24-10	1240	1955 Ivy Road NO P.I.	TRAFFIC ACCIDENT
10-24-10	1644	Newcomb Hall	LOST PROPERTY
10-25-10	0130	Carr’s Hill Field	ROBBERY
10-25-10	0400	Webb House	SUSPICIOUS CIRCUMSTANCES
10-25-10	1217	Michie South	SUSPICIOUS CIRCUMSTANCES
10-25-10	1206	UVA Hospital	ASSIST AGENCY
10-25-10	1256	Physics Building	LARCENY
10-25-10	1409	Brown College	PROPERTY LOST
10-25-10	1430	173 Culbreth Road	PROPERTY FOUND
10-25-10	1500	214 Sprigg Lane	DRUG VIOLATION
10-25-10	2200	Lambeth Field	ASSIST CITIZEN
10-26-10	0315	McCormick/ Alderman Road	ASSIST AGENCY
10-26-10	0630	417 Emmett Street	MEDICAL ASSIST
10-26-10	0928	UVA Hospital	SUSPICIOUS CIRCUMSTANCES
10-26-10	1600	Woody Dorm	ASSAULT SIMPLE
10-26-10	0430	McCormick Road	TRAFFIC ACCIDENT
10-27-10	0445	West Hospital Complex	TRESPASSING
10-27-10	1330	UVA Drama Building NO P.I	FIRE NOT ARSON
10-27-10	1330	Lambeth Commons	ASSIST AGENCY
10-27-10	1245	Newcomb Hall	DESTRUCTION OF PROPERTY
10-27-10	1305	Physics Building	LARCENY
10-27-10	2055	John Paul Jones Arena	MEDICAL ASSIST
10-28-10	0031	Clark Hall	LARCENCY
10-28-10	0549	University Avenue	DUI
10-28-10	0846	John Paul Jones Arena	LARCENY
10-28-10	1027	Lee Street	HIT AND RUN
10-28-10	1305	Carruthers Hall	SUSPICIOUS CIRCUMSTANCES
10-28-10	1245	Memorial Gymnasium	LARCENY
10-28-10	1316	Jordan Hall	PROPERTY FOUND
10-28-10	1330	Primary Care Center	TRESPASSING
10-28-10	1440	KCRC	SUSPICIOUS CIRCUMSTANCES
10-28-10	1845	Darden School	LARCENY
10-28-10	2110	John Paul Jones Arena	DIP
10-28-10	2149	John Paul Jones Arena	DIP
10-28-10	2252	John Paul Jones Arena	DIP
10-28-10	2230	John Paul Jones Arena	DIP
10-28-10	2220	John Paul Jones Arena	DIP
10-29-10	0303	190 McCormick Road	LIQUOR LAW VIOLATION
10-29-10	0430	Lambeth Lane	LARCENY
10-29-10	1220	UVA Hospital	DISORDERLY CONDUCT
10-29-10	1345	112 Clarke Court	LOST PROPERTY
10-29-10	1400	Jefferson Park Avenue	LOST PROPERTY
10-29-10	1704	Carr’s Hill Field	LOST PROPERTY
10-29-10	1654	Lambeth Field Parking Lot	VANDALISM
10-29-10	2043	946 Grady Avenue	DRIVING SUSPENDED
10-29-10	2300	Metcalf Dorm	VANDALISM
10-30-10	0452	Tuttle Dorm	ASSIST CITIZEN
10-30-10	0320	14th Street Northwest and Wertland	DUI
10-30-10	0507	Gilmer Hall	TRESPASSING
10-30-10	0615	McCormick Road & Cabell Drive	DRUNK IN PUBLIC
10-30-10	0959	2009 Stadium Road	VEHICLE ACCIDENT
10-30-10	0245	Scott Stadium	LARCENY
10-30-10	1612	Scott Stadium	TRESPASSING
10-30-10	1550	450 Treehouse Drive	WELFARE CHECK
10-30-10	2042	1540 Jefferson Park Avenue	LARCENY
10-30-10	1807	Scott Stadium	EMBEZZLEMENT
10-30-10	1700	Scott Stadium	SIMPLE ASSAULT
10-31-10	0400	UVA Chapel	ASSIST CITIZEN
10-31-10	0155	1505 University Avenue	DIP
10-31-10	0344	Gwathmey House	ASSIST CITIZEN
10-31-10	2119	Dabney Dorm	ASSIST CITIZEN
10-31-10	2345	The Park	ASSIST CITIZEN
11-01-10	1535	UVA Police Department	ASSIST AGENCY
11-01-10	1611	Newcomb Hall	VANDALISM
11-01-10	1744	Aquatic and Fitness Center	LARCENY
11-02-10	1124	Wilsdorf Cafe	PHONE CALLS ANNOYING
11-02-10	2010	Carr’s Hill Drive	PROPERTY DAMAGE
11-02-10	1532	Cocke Hall	LOST PROPERTY
11-03-10	0302	Darden Business School	FIRES NOT ARSON
11-03-10	0630	UVA Hospital	DRUNK IN PUBLIC
11-03-10	0900	Scott Stadium	SUSPICIOUS CIRCUMSTANCES
11-03-10	1444	2400 Old Ivy Road	SUSPICIOUS CIRCUMSTANCES
11-04-10	0818	Albemarle Road	TRAFFIC ACCIDENT
11-04-10	0905	Crispell Drive	TRAFFIC ACCIDENT
11-04-10	0926	Lower Herford	LARCENY
11-04-10	1400	UVA Hospital	THEFT FROM BUILDING
11-04-10	1347	UVA Hospital	LARCENY
11-04-10	1430	UVA Hospital	LARCENY FROM BUILDING
11-04-10	1510	Alderman Library	ASSIST CITIZEN
11-05-10	0200	Pavilion II	VANDALISM
11-05-10	0305	Hospital Drive	ASSIST CITIZEN
11-05-10	1215	Nau Hall	LARCENY
11-05-10	1200	Washington Hall	VANDALISM
11-05-10	1652	School of Architecture	VANDALISM
11-06-10	0205	Fitzhugh House	ASSIST CITIZEN
11-06-10	0910	Lambeth Commons	DOA
11-06-10	1430	McCormick Road	DRUNK IN PUBLIC
11-07-10	0218	Rotunda	DRUNK IN PUBLIC
11-07-10	0235	Gilmer Hall	PROPERTY DAMAGE
11-07-10	0544	Stadium Road/Emmet Street	PROPERTY FOUND
11-07-10	1400	Lambeth Field Parking Lot	PROPERTY DAMAGE
11-07-10	1500	McCormick Road Dorms	FOUND PROPERTY
11-08-10	0444	11th Street	DRUNK IN PUBLIC
11-08-10	1030	Rugby Road	VANDALISM
11-08-10	1345	Hospital Drive	BREAKING AND ENTERING
11-08-10	1430	Hospital Drive	BREAKING AND ENTERING
11-08-10	1912	UVA Hospital	BREAKING AND ENTERING
11-08-10	2200	Barringer Wing	BURGLARY
11-09-10	0134	UVA Hospital	LOST PROPERTY
11-09-10	0205	100 14th Street Northwest	DRUNK IN PUBLIC
11-09-10	0831	UVA Hospital	BREAKING & ENTERING
11-09-10	1015	Cabell Hall	BREAKING & ENTERING
11-09-10	1216	Clark Hall	SUSPICIOUS CIRCUMSTANCES
11-09-10	1435	Physics Building	BREAKING & ENTERING
11-09-10	1900	143 Mimosa Court	PROPERTY DAMAGE
11-09-10	2132	Clark Hall Library	TRESPASSING
11-09-10	2200	Maupin House	LOST PROPERTY
11-10-10	0540	Copeley Road Bridge	SUSPICIOUS CIRCUMSTANCES
11-11-10	0510	UVA ER	WELFARE CHECK
11-11-10	1115	Scott Stadium	PHONE CALLS THREATENING
11-12-10	0300	Ruffner Foot Bridge	SIMPLE ASSAUALT
11-12-10	1345	Lawn	SUSPICIOUS PERSON
11-12-10	1120	Page House	ASSIST CITIZEN
11-12-10	1330	JAG School	BREAKING AND ENTERING
11-12-10	1142	287 Peyton Court	MISSING PERSON
11-12-10	1315	Scott Stadium Parking Garage	LARCENY
11-12-10	1400	Newcomb Hall	LARCENY
11-12-10	1852	Housing Department	EMBEZZLEMENT
11-12-10	1710	Hospital Drive	LARCENY
11-12-10	0615	Jefferson Park Avenue NO P.I.	VEHICLE ACCIDENT
10-12-10	1915	Level 3 JPJ Garage	TRAFFIC ACCIDENT
11-13-10	0300	Massie Road	DUI
11-13-10	0300	747 Lambeth Field NO FIRE	ALARM INTENTIONAL
11-13-10	1522	300 Massie Road	LOST PROPERTY
11-13-10	0830	Crispell Drive	FOUND PROPERTY
11-13-10	1559	McCormick Road	DRUNK IN PUBLIC
11-13-10	1815	Scott Stadium	DRUNK IN PUBLIC
11-13-10	1910	Scott Stadium	DRUNK IN PUBLIC
11-13-10	1900	Scott Stadium	DRUNK IN PUBLIC
11-13-10	1930	Scott Stadium	DRUNK IN PUBLIC
11-13-10	1820	Scott Stadium	DRUNK IN PUBLIC
11-13-10	1830	Scott Stadium	DRUNK IN PUBLIC
11-13-10	1715	Scott Stadium	ROBBERY
11-13-10	2050	Scott Stadium	DRUNK IN PUBLIC
11-13-10	2030	Scott Stadium	LIQUOR LAW VIOLATION
11-13-10	2140	Scott Stadium	DRUNK IN PUBLIC
11-14-10	0420	432 McCormick Road	ASSIST CITIZEN
11-14-10	0346	450 Treehouse Drive	DRUG VIOLATION
11-14-10	1424	Bonnycastle Dorm	VANDALISM
11-14-10	1820	169 Rugby Road	LARCENY
11-14-10	2110	UVA Hospital	LARCENY
11-15-10	0350	University Avenue	DIP
11-15-10	1724	Gibson Hall	TRESPASS
11-16-10	0928	UVA Hospital	ASSIST AGENCY WARRANT
11-16-10	1024	University Avenue	TRAFFIC ACCIDENT
11-16-10	1300	Old Ivy Road	FRAUD
11-16-10	2100	Memorial Gym	LARCENY FROM BUILDING
11-17-10	0915	Newcomb Hall	LARCENY
11-17-10	1120	Farrish Circle	FAMILY OFFENSE/NON
11-17-10	1315	Clemons Library	LARCENY
11-17-10	1430	Weedon Dorm	ANNOYING PHONE CALLS
11-17-10	1900	Bice House	FIRE NOT ARSON
11-17-10	1847	Ruffner Hall	ASSIST CITIZEN
11-18-10	1100	Emmet Street	SUSPICIOUS CIRCUMSTANCE
11-18-10	1320	Lee Street	HIT AND RUN
11-18-10	1645	Alderman Library	TRESPASSING
11-18-10	1320	Lee Street	HIT AND RUN
11-18-10	2200	Lee Street	WELFARE CHECK
11-18-10	2030	Brown College	LARCENY
11-19-10	0230	155 Rugby Road	LIQUOR LAW VIOLATION
11-19-10	0400	163 Rugby Road	ASSIST CITIZEN
11-19-10	0330	Hancock Drive	VANDALISM
11-19-10	0730	Lambeth Field NO P.I.	TRAFFIC ACCIDENT
11-19-10	0527	Madison Hall	FOUND PROPERTY
11-19-10	1104	Cemetery Drive	LARCENY
11-19-10	1432	Humphreys Dorm	LARCENY
11-19-10	1618	Culbreth Road & University Avenue NO P.I.	HIT & RUN
11-19-10	1845	JPJ Arena	FOUND PROPERTY
11-19-10	2029	JPJ Arena	DIP
11-19-10	2038	JPJ Arena	FOUND PROPERTY
11-19-10	2120	JPJ Arena	FOUND PROPERTY
11-19-10	2309	JPJ Arena	DIP
11-19-10	2309	JPJ Arena	DIP
11-19-10	2230	295 Massie Road	DIP
11-19-10	2300	Newcomb Road	ASSIST CITIZEN
11-20-10	0110	Humphreys Dorm	ASSIST CITIZEN
11-20-10	0700	130 Culbreth Road	DUI
11-20-10	0450	1827 University Avenue	VANDALISM
11-20-10	1115	Emily Couric	BREAKING & ENTERING
11-20-10	1758	Rouss Hall	FOUND PROPERTY
11-20-10	2023	JPJ Arena	FOUND PROPERTY
11-20-10	2300	JPJ Arena	DIP
11-20-10	2130	JPJ Arena	DIP
11-20-10	2335	JPJ Arena	NARCOTICS VIOLATION
11-20-10	2359	JPJ Arena	NARCOTICS VIOLATION
11-20-10	2330	JPJ Arena	NARCOTICS VIOLATION
11-20-10	2345	JPJ Arena	DIP
11-21-10	0050	Newcomb Road	MEDICAL ASSIST
11-21-10	0424	Gooch Dorm	LARCENY
