Date	Time	Location	Description
09-17-17	1800	555 McCormick Road	ALTERATION OF DRINK
09-17-17	1915	1400 University Avenue	TRESPASSING
09-17-17	2330	478 Floyd Drive	LARCENY
09-18-17	0313	35 Hospital Drive	LARCENY
09-18-17	1435	Emmet Street at Stadium Road	POSSESSION OF NARCOTICS
09-18-17	0925	102 Amphitheater Way	TRESPASS
09-18-17	1900	1335 Lee Street	STALKING
09-18-17	2120	125 Ruppel Drive	LOST PROPERTY
09-19-17	0727	500 Blk McCormick Road NO PI	TRAFFIC ACCIDENT
09-19-17	1312	27 West Lawn	SUSPICIOUS EMAILS
09-19-17	1430	179 Culbreth Road	VANDALISM
09-19-17	1510	479 Copeley Road	FOUND PROPERTY
09-19-17	1800	x	x
09-20-17	0404	400 Emmet Street N	DUI
09-20-17	0915	210 Emmet Street	LARCENY FROM BUILDING
09-20-17	1550	837 Buckler Rd	VANDALISM
09-20-17	2215	420 McCormick Road	LOST PROPERTY
09-21-17	1530	914 Emmet Street North	LARCENY FROM BUILDING
09-21-17	1724	Kent Road/Alderman Road	ASSIST CITIZEN
09-22-17	0415	436 McCormick Road	UNDERAGE POSSESSION/MED ASSIST
09-22-17	0400	436 McCormick Road	UNDERAGE POSSESSION/MED ASSIST
09-22-17	0735	128 Amphitheater Way	STRANGE CORRESPONDENCE
09-22-17	1230	1815 Stadium Road	ACCIDENT
09-22-17	1342	479 Copeley Road	HIT AND RUN
09-22-17	1422	1001 Emmet Street North	SUSPICIOUS CIRCUMSTANCE
09-22-17	2351	1702 University Ave	UNDERAGE POSSESSION/MED ASSIST
09-23-17	3330	1325 West Main Street	UNDERAGE POSSESSION/MED ASSIST
09-23-17	0523	478 Floyd Drive	UNDERAGE POSSESSION/MED ASSIST
09-23-17	0400	Culbreth Road	DIP/UNDERAGE POSSESSION/MED ASSIST
09-23-17	0501	561 McCormick Road	UNDERAGE POSSESSION/MED ASSIST
09-23-17	0605	450 Whitehead Road	PROPERTY DAMAGE
09-23-17	0338	100 Minor Court Lane	DIP/UNDERAGE POSSESSION
09-23-17	0406	430 Treehouse Drive	UNDERAGE POSSESSION/MED ASSIST
09-23-17	0529	35 Hancock Drive	UNDERAGE POSSESSION/MED ASSIST
09-23-17	0850	500 Leonard Sandridge	TRAFFIC ACCIDENT
09-23-17	1820	1826 University Avenue	LARCENY
09-24-17	0500	450 Whitehead Road	MEDICAL ASSIST
09-24-17	0500	1215 Lee Street	SIMPLE ASSAULT
09-24-17	0504	425 Treehouse DR	UNDERAGE POSSESSION/MED ASSIST
09-24-17	0125	1702 University Ave	UNDERAGE POSSESSION/MED ASSIST
09-24-17	0540	450 McCormick Road	UNDERAGE POSSESSION/MED ASSIST
09-24-17	0522	Hospital Drive	TRESPASS
09-24-17	0500	1215 Lee Street	TRESPASS
09-24-17	0417	006 Hancock Drive	UNDERAGE POSSESSION/MED ASSIST
09-25-17	0110	1815 Stadium Road	SIMPLE ASSAULT
09-25-17	1201	110 11th Street SW	HIT AND RUN
09-25-17	1350	Crispel and Lee Street	MEDICAL ASSIST
09-25-17	1332	85 Engineers Way	TRAFFIC ACCIDENT
09-26-17	0648	1215 Lee Street	SAFEKEEPING
09-26-17	0537	1815 Stadium Road	FOUND PROPERTY
09-26-17	1743	110 Bayly Drive	INCIDENT DOCUMENTATION
09-26-17	1700	382 McCormick Road	LOST PROPERTY
09-26-17	2256	125 Ruppel Drive	LOST PROPERTY
09-26-17	2215	235 McCormick Road	TRESPASS
09-27-17	0345	14 East Lawn	DIP,UNDERAGE POSSESSION, POSSESSION FAKE ID
09-27-17	1020	914 EMMET ST N	LARCENY
09-27-17	1940	1215 Lee Street	ASSAULT
09-28-17	1201	1215 Lee Street	ASSIST AGENCY
09-28-17	1950	1215 Lee Street	ASSIST AGENCY
09-28-17	2207	2504 Stadium Road	DRUG /NARCOTIC VIOLATION
09-29-17	0230	325 Gooch Dorm	WELFARE CHECK
09-29-17	0300	579 McCormick Road	UNDERAGE POSSESSION/MEDICAL ASSIST
09-29-17	0449	14 Lambeth Commons	DIP/UNDERAGE POSSESSION
09-29-17	0528	1335 Lee Street	TRESPASS
09-29-17	1408	400 Emmet Street South	SUSPICIOUS ACTIVITY
09-29-17	1530	525 Alderman Road	LARCENY
09-30-17	2320	1400 University Avenue	TRESPASS
10-01-17	0530	Corner of JPA/West Main Street	TRESPASS
10-02-17	0052	1215 Lee Street	forcible fondling
10-02-17	1530	774 Alderman Road	LARCENY
10-02-17	2345	2504 Stadium Road	POSSESSION OF MARIJUANA
10-03-17	1030	300 Reed Lane	ACCIDENT
10-03-17	1328	1702 University Avenue	FOUND PROPERTY
10-03-17	1813	479 Copeley Road NO PI	HIT AND RUN
10-04-17	0326	1210 Lee Street	POSS. MARIJUANA
10-04-17	0300	1215 Lee Street	TRESPASS
10-04-17	1932	151 Engineers Way	FOUND PROPERTY
10-04-17	2300	432 McCormick Road	UNLAWFUL PHOTOGRAPHY
10-05-17	0526	306 Chestnut Street	ASSIST AGENCY
10-05-17	1100	304 Old Lynchburg Road	ASSIST AGENCY
10-05-17	1200	1400 JPA	TRESPASS
10-05-17	2000	400 Brandon Avenue	ASSIST CITIZEN
10-05-17	1732	380 Crispell Drive	LARCENY
10-05-17	2330	1427 University Avenue	DIP
10-05-17	1200	1215 Lee Street	OFFENSIVE COMMUNICATION
10-06-17	0150	432 McCormick Road	UNDERAGE POSSESSSION/MED ASSIST
10-06-17	0636	JPA/West Main	UNDERAGE POSSESSSION/MED ASSIST
10-06-17	0510	203 Sprigg Lane	MEDICAL ASSIST
10-06-17	0648	300 Massie Road	MEDICAL ASSIST
10-06-17	1253	400 Emmet Street	HIT AND RUN
10-6-17	1500	219 McCormick Road	FOUND PROPERTY
10-06-17	1880	1210 Lee Street	VANDALISM
10-06-17	1930	1215 Lee Street	SIMPLE ASSAULT
10-06-17	2122	600 McCormick Road	PROPERTY LOST
10-07-17	0044	14 East Lawn	TRESPASS
10-07-17	0008	478 Floyd Drive	ASSIST CITIZEN/UNDERAGE POSSESSION
10-07-17	0008	496 Floyd Drive	ASSIST CITIZEN, UNDERAGE POSSESSION
10-07-17	0401	35 Hancock Drive #308	UNDERAGE POSSESSSION/MED ASSIST
10-07-17	0230	508 Floyd Drive	UNDERAGE POSSESSSION/MED ASSIST
10-07-17	0600	117 11th Street South West	VANDALISM
10-07-17	0630	University Avenue	VANDALISM
10-07-17	1705	Alderman Rd /Whitehead Rd	DIP, DISORDERLY CONDUCT
10-07-17	1845	145 McCormick Road	PROPERTY DAMAGE
10-07-17	1400	1215 Lee Street	SAFEKEEPING
10-07-17	1526	450 Whitehead Rd	DIP, UNDERAGE POSSESSION
10-07-17	1447	35 Hancock Drive	MEDICAL ASSIST
10-07-17	1455	McCormick Rd/Alderman Rd	FOUND PROPERTY
10-07-17	2210	295 Massie Road	DIP
10-08-17	0356	561 McCormick Road	UNDERAGE POSSESSSION/MED ASSIST
10-08-17	0618	35 West Lawn	UNDERAGE POSSESSSION/MED ASSIST
10-08-17	1515	1210 Lee Street	SUSPICIOUS CIRCUMSTANCE
10-08-17	1632	1210 Lee Street	ANIMAL CRUELTY
10-08-17	1713	510 Massie Road NO PI	TRAFFIC ACCIDENT
10-08-17	2300	201 Sprigg Lane	SUSPICIOUS CIRCUMSTANCE
10-08-17	2350	1204 West Main Street	POSSESSION OF MARIJUANA
10-09-17	1545	1210 Lee Street	PROPERTY DAMAGE
10-09-17	2110	Cemetery Road/ Alderman Road	LARCENY
10-09-17	2321	15 Hancock Drive	POSSESSION OF MARIJUANA
10-10-17	1200	485 McCormick Road	LARCENY
10-10-17	1415	1215 Lee Street	FOUND PROPERTY
10-10-17	1710	180 McCormick Road	LOST PROPERTY
10-10-17	2310	432 McCormick Road	UNWANTED COMMUNICATION
10-11-17	1340	1402 University Ave	FOUND PROPERTY
10-11-17	1445	1540 Jefferson Park Ave	LARCENY
10-11-17	1740	382 McCormick Road	LOST PROPERTY
10-12-17	0012	1215 Lee Street	SIMPLE ASSAULT
10-12-17	0436	1215 Lee Street	STALKING/ANNOYING PHONE CALLS
10-12-17	1045	40 South Lawn	TRESPASS
10-12-17	0924	301 Crispell Drive NO PI	TRAFFIC ACCIDENT
10-12-17	1150	George Welch Way and Whitehead Road	TRAFFIC ACCIDENT
10-13-17	0341	571 McCormick Road	UNDERAGE POSSESSION, MEDICAL ASSIST
10-13-17	0500	100 Minor	DIP, UNDERAGE POSSESSION
10-13-17	0445	74 Lambeth Common	UNDERAGE POSSESSION, MEDICAL ASSIST
10-14-17	0356	555 McCormick Road	UNDERAGE POSSESSION/MEDICAL ASSIST
10-14-17	0345	1215 Lee Street	HARASSMENT/THREATS
10-14-17	0350	235 McCormick Road	ASSIST CITIZEN
10-14-17	0600	60 University Way	VANDALISM
10-14-17	1240	1215 Lee Street	ASSIST AGENCY
10-14-17	1330	60 Lambeth Common	LARCENY
10-14-17	2307	1709 University Ave	VANDALISM
10-14-17	2313	15 Hancock Dr.	DRUG VIOLATION; UNDERAGE POSSESSION
10-15-17	0020	92 Monroe Hill Road	FRAUD
10-15-17	0130	Cauthen House	UNDERAGE POSS., ASSIST CITIZEN, FAKE ID
10-15-17	0145	60 Monroe Hill Road	UNDERAGE POSS, MEDICAL ASSISTANCE
10-15-17	0245	Echols Dorm / McCormick Road	MEDICAL ASSISTANCE
10-15-17	1258	125 Ruppel Drive	MOTOR VEHICLE THEFT
10-15-17	1520	1215 Lee Street	SAFE KEEPING
10-15-17	1947	2304 Ivy Road	ASSIST CITIZEN
10-15-17	1833	2304 Ivy Road	STALKING
10-16-17	0547	389 Floyd Drive	ASSIST CITIZEN
10-16-17	0535		BREAKING AND ENTERING
10-16-17	0915	126 University Avenue	SUSPICIOUS ACTIVITY
10-16-17	1345	60 Lambeth Commons	MASTURBATION
10-16-17	1300	409 McCormick Road	GAS LEAK
10-16-17	1445	Carr’s Hill	SEXUAL ASSAULT
10-17-17	0339	1900 Carrs Hill Road	DIP, UNDERAGE POSSESSION
10-17-17	0822	565 McCormick Road	RAPE
10-17-17	1025	1300 Jefferson Park Avenue	LOST PROPERTY
10-17-17	1550	117 11th Street	LARCENY
10-17-17	1850	1826 University Ave	LOST PROPERTY
10-17-17	2129	1215 Lee Street	ASSIST AGENCY
10-18-17	0315	1215 Lee Street	FRAUD
10-18-17	0915	575 Alderman Road	LARCENY
10-18-17	1250	450 McCormick Road	PEEPING TOM
10-18-17	1820	400 Brandon Avenue	LOST PROPERTY
10-18-17	2332	2454 Old Ivy Road	PROPERTY DAMAGE; WATER MAIN BREAK
10-18-17	2259	Hancock Drive	VEHICLE CRASH
10-19-17	1200	479 Copeley Road NO PI	HIT AND RUN
10-19-17	1715	1215 Lee Street	RAPE
10-19-17	1800	201 Cabell Drive	ANNOYING PHONE CALLS
10-19-17	1641	435 Treehouse Drive	LARCENY FROM A BUILDING
10-19-17	1607	774 Alderman Road	LARCENY
10-20-17	0002	100 Minor Court	DIP, UNDERAGE POSS ALC., PUBLIC URINATION
10-20-17	0130	528 Floyd Drive	UNDERAGE POSSESSION, MEDICAL ASSIST
10-20-17	0255	1407 University	DISORDERLY CONDUCT, PUBLIC INTOX
10-20-17	0542	410 Seymour Road	B & E, THEFT OF MOTOR VEHICLE
10-20-17	1200	324 Peyton Court	BREAKING & ENTERING, CC FRAUD
10-20-17	0957	1221 Lee Street	THREATENING PHONE CALL
10-20-17	1112	1215 Lee Street	LARCENY
10-20-17	1730	1215 Lee Street	LOST PROPERTY
10-20-17	2100	479 Copeley Road	PROPERTY DAMAGE
OCC:	000110-21-17	160 McCormick Road	LOST PROPERTY
10-21-17	0730	14 East Lawn	SUSPICIOUS CIRCUMSTANCE
10-21-17	1903	189 Culbreth Road	ASSIST CITIZEN
10-21-17	1903	130 Darden Blvd	PROPERTY DAMAGE
10-21-17	2243	14 East Lawn	LARCENY
10-22-17	0640	189 Culbreth Road	OPEN FLAME/ BURNING
10-22-17	0219	44 East Lawn	DIP, UNDERAGE POSS, FAKE ID
10-22-17	0221	48 Floyd Drive	UNDERAGE POSS, ASSIST CITIZEN
10-23-17	0239	1215 Lee Street	SIMPLE ASSAULT
10-23-17	0500	400 Emmet Street	PROPERTY DAMAGE
10-23-17	0511	200 Sprigg Lanr	ASSIST CITIZEN
10-23-17	1713	478 Floyd Drive	LARCENY
10-23-17	1930	115 Madison Avenue	LARCENY
10-23-17	1930	248 McCormick Road	LARCENY
10-24-17	0403	235 Hereford Drive	UNUSUAL ODOR
10-24-17	0145	35 Hancock Dr	UNDERAGE POSSESSION, ASSIST CITIZEN
10-24-17	1720	2306 Sprigg Lane	ASSIST AGENCY
10-24-17	1820	248 McCormick Road	LOST PROPERTY
10-25-17	0701	201 Sprigg Lane	ASSIST CITIZEN
10-25-17	1150	117 11th Street	HIT & RUN
10-25-17	1222	1215 Lee Street PI	TRAFFIC ACCIDENT
10-25-17	2024	1215 Lee Street	ASSIST AGENCY
10-26-17	1215	1215 Lee Street	ASSAULT
10-26-17	1530	1215 Lee Street	WELFARE CHECK
10-27-17	0257	1215 Lee Street	ASSAULT
10-27-17	0013	1826 University Avenue	PULLED FIRE ALARM
10-27-17	0230	1517 University Avenue	UNDERAGE POSSESSION/FALSE ID
10-27-17	0616	420 McCormick Rd	ASSIST CITIZEN/UNDERAGE POSSESSION
10-27-17	0230	1517 University Ave	ASSIST CITIZEN/UNDERAGE POSSESSION/FALSE ID
10-27-17	0544	1700 University Ave	ASSIST CITIZEN/UNDERAGE POSSESSION
10-27-17	2230	430 Tree House Drive	UNLAWFUL FILMING
10-28-17	0612	200 Rugby Road	ASSIST CITIZEN/UNDERAGE POSSESSION
10-28-17	0633	15 Hancock Drive	ASSIST CITIZEN/UNDERAGE POSSESSION
10-28-17	2133	1215 Lee Street	LARCENY
10-28-17	2326	Sunset Avenue/Sunset Road	NARCOTICS VIOLATION
10-28-17	2030	1215 Lee Street	ASSIST AGENCY
10-28-17	2030	450 Whitehead Road	LARCENY
10-28-17	2100	180 McCormick Road	ASSIST CITIZEN/UNDERAGE POSSESSION
10-29-17	0315	195 Vaughan Drive	THEFT FROM MOTOR VEHICLE
10-29-17	0600	University Ave/ Madison Lane	DIP, ASSIST CITIZEN
10-29-17	0442	600 Block McCormick Road	TRESPASS
10-29-17	0544	561 McCormick Road	POSS FAKE ID
10-29-17	1054	1215 Lee Street	ASSIST AGENCY
10-30-17	1238	164 Block McCormick Road	TRAFFIC ACCIDENT
10-30-17	2155	450 Whitehead Road	TRESPASS
10-31-17	0956	485 McCormick Road	VANDALISM
10-31-17	1500	476 Farrish Circle	FAMILY OFFENSE NON
10-31-17	2246	130 Culbreth Road	ASSAULT
10-31-17	2100	1605 Jefferson Park Avenue	FOUND PROPERTY
11-01-17	1700	2304 Ivy Road	ASSIST AGENCY
11-01-17	0447	1335 Lee Street	TRESPASS
11-01-17	1130	1826 University Avenue	ASSAULT
11-01-17	1810	400 Emmet Street	PROPERTY DAMAGE
11-01-17	2030	1215 Lee Street	DUI, DRIVE SUSPENDED
11-01-17	1800	600 Massie Road	FOUND PROPERTY
11-01-17	2258	1335 Lee Street	SUSPICIOUS PERSON
11-02-17	1235	1240 Lee Street	LARCENY
11-02-17	1505	100 North Newcomb Road	TRAFFIC ACCIDENT
11-02-17	2350	171 Madison Lane	ASSIST CITIZEN MEDICAL
11-03-17	0300	1815 Stadium Road	TRESPASS
11-03-17	0300	1505 University Avenue	SIMPLE ASSAULT
11-03-17	0514	141 Cabell Drive	UNDERAGE POSS, MEDICAL ASSIST, FAKE ID
11-03-17	0900	1215 Lee Street	LARCENY
11-03-17	1430	400 McCormick Road	TRAFFIC ACCIDENT
11-03-17	2124	409 McCormick Road	FIRE ALARM
11-03-17	2259	440 McCormick Road	NARCOTICS VIOLATION
11-04-17	0400	1427 University Avenue	DIP
11-04-17	0511	400 Emmet Street South	POSS OF MARIJUANA
11-04-17	1325	1815 Stadium Road	PUBLIC INTOXICATION
11-04-17	1730	Stadium Road at Alderman Road	DRUG OFFENSE
11-04-17	1744	15 Hancock Drive	UNDERAGE POSS, MEDICAL ASSIST
11-05-17	0420	436 McCormick Road	UNDERAGE POSSESSION, MED ASSIST
11-05-17	0315	128 Madison Lane	POSSESSION OF MARIJUANA
11-05-17	0437	179 Culbreth Road	POSSESSION OF MARIJUANA
11-05-17	0627	435 Treehouse Drive	CURFEW VIOLATION
11-05-17	0855	123 Emmet Street	LARCENY
11-05-17	2241	1105 W Main Street	LARCENY
11-05-17	2353	235 McCormick Road	LARCENY
11-06-17	0530	1105 West Main Street	TRESPASS
11-06-17	0500	1215 Lee Street	ASSIST AGENCY
11-06-17	1007	McCormick Road/Patterson Alley	TRAFFIC ACCIDENT
11-06-17	1040	1321 Lee Street	PROPERTY DAMAGE
11-06-17	1252	1215 Lee Street	LARCENY
11-06-17	1930	1001 Emmet Street North	LARCENY
11-07-17	0540	1215 Lee Street	MISSING PERSON
11-07-17	400	1215 Lee Street	FOUND PROPERTY
11-07-17	1340	575 Alderman Road	LOST PROPERTY
11-07-17	2041	485 McCormick Road NO PI	ACCIDENT
11-07-17	2115	106 University Gardens	LOST PROPERTY
11-07-17	2142	1015 Massie Road	LARCENY
11-08-17	0805	123 Emmet Street	ACCIDENT
11-08-17	0953	202 Jeanette Lancaster Way	LARCENY
11-08-17	1203	109 Mimosa Drive/Piedmont Housing	ASSAULT
11-08-17	1600	1240 Lee Street	LARCENY
11-09-17	0947	11TH Street	PROPERTY DAMAGE
11-09-17	1320	565 McCormick Road	MEDICAL ASSIST
11-09-17	2020	450 Whitehead Road	LARCENY
11-10-17	0900	400 Brandon Avenue	PROPERTY
11-10-17	1420	130 Darden Boulevard	ACCIDENT
11-10-17	2312	461 Lambeth Commons	MEDICAL ASSIST
11-11-17	0345	1505 University Avenue	DRUNK IN PUBLIC
11-11-17	0525	450 McCormick Road	UNDERAGE POSSESSION, MEDICAL ASSIST
11-11-17	0445	1505 University Avenue	UNDERAGE POSSESION, MEDICAL ASSIST
11-11-17	0335	215 Hereford Drive	DRUG EQUIPMENT VIOLATION
11-11-17	0546	579 McCormick Road	UNDERAGE POSSESSION, MEDICAL ASSIST
11-11-17	1300	420 McCormick Road	LARCENY
11-12-17	0545	35 Hancock Drive	UNDERAGE POSSESSION, MEDICAL ASSIST
11-12-17	0411	478 Floyd Dr	DIP, UNDERAGE POSSESSION, FALSE ID
11-12-17	0945	1215 Lee Street	VIOLATION
11-12-17	1215		ASSAULT SIMPLE
11-12-17	1730	75 Lambeth Commons	LARCENY
11-13-17	2343	McCormick Road/ Hancock Dr	POSSESSION OF FAKE ID
11-14-17	0000	180 McCormick Road	BRANDISH FIRE ARM
11-15-17	0230	1321 W. Main St	UNDERAGE POSSESSION, DRUNK IN PUBLIC
11-15-17	1354	151 Engineer’s Way	PROPERTY DAMAGE
11-15-17	1458	1204 West Main St	THEFT FROM BUILDING
11-15-17	1929	2201 Ivy Road	POSSESSION OF MARIJUANA
11-16-17	1211	1215 Lee Street	LARCENY
11-16-17	1530	160 McCormick Road	SIMPLE ASSAULT
11-16-17	2105	500 McCormick Road	UNDERAGE POSSESSION
11-17-17	0440	200 Emmet Street North	DUI
11-17-17	0900	290 Massie Road	LOST PROPERTY
11-12-17	1615	1210 Lee Street	PROPERTY DAMAGE
11-17-17	2220	1900 University Avenue	DUI
11-18-17	0022	170 Rugby Road	DIP, UNDERAGE POSSESSION, FAKE ID
11-18-17	0240	301 15th St NW	TRESSPASS
11-18-17	0055	430 Tree House Drive	UNDERAGE POSSESSION
11-18-17	0845	161 Rugby Road	ASSIST AGENCY, MEDICAL ASSIST
11-18-17	1130	434 Lanagan Lane	SIMPLE ASSAULT
11-18-17	1215	579 McCormick Road	PROPERTY DAMAGE
11-18-17	0845	15 Hancock Drive	UNDERAGE POSSESSION
11-18-17	2243	1215 Lee Street	ASSIST AGENCY
11-19-17	0130	5 West Lawn	PEEPING TOM, FLEEING FROM OFFICER
11-19-17	1730	180 McCormick Road	DIP, MEDICAL ASSIST
11-19-17	0310	16 Elliewood Avenue	DUI
11-19-17	1931	100 Culbreth Road	NARCOTICS VIOLATION
11-20-17	0749	130 Chemistry Drive	PROPERTY DAMAGE
11-20-17	2130	400 Emmet Street	ATTEMPTED SUICIDE
11-20-17	1111	530 McCormick Road/Alderman Road	TRAFFIC ACCIDENT
11-20-17	1145	1215 Lee Street	ACCIDENTAL PHYSICAL CONTACT
11-21-17	1045	117 11th South West	VEHICLE TAMPERING
11-21-17	0830	337 Crispell Drive	TRAFFIC ACCIDENT
11-21-17	1034	1215 Lee Street	LOST PROPERTY
11-22-17	1510	1215 Lee street	ASSIST AGENCY
11-22-17	1041	565 McCormick Road	RAPE
11-22-17	1041	450 McCormick Road	RAPE
11-23-17	0004	420 McCormick Road	SUSPICIOUS CIRCUMSTANCES
11-24-17	1630	62 Monroe Hill Road	LARCENY
11-24-17	1948	1815 Stadium Road	VEHICLE ACCIDENT
11-24-17	2049	1815 Stadium Road	TRESPASS/DIP
11-24-17	2100	1815 Stadium Road	DIP
11-24-17	2235	1815 Stadium Road	DIP
11-24-17	2230	1815 Stadium Road	FOUND PROPERTY
11-25-17	0120	Alderman Road/Whitehead Road	DIP
11-25-17	0036	1815 Stadium Road	DIP/UNDERAGE POSSESSION
11-25-17	0016	1815 Stadium Road	ASSIST CITIZEN/UNDERAGE POSSESSION
11-25-17	0015	1815 Stadium Road	ASSAULT
11-25-17	0134	1815 Stadium Road	UNDERAGE POSSESSION/ASSIST CITIZEN
11-25-17	0025	1815 Stadium Road	DIP
11-25-17	0121	450 Whitehead Road	ASSAULT
11-25-17	0100	1815 Stadium Road	UNDERAGE POSSESSION/FALSE ID
11-25-17	0130	1815 Stadium Road	UNDERAGE POSSESSION/FALSE ID
11-25-17	0001	1815 Stadium Road	FOUND PROPERTY
11-25-17	0152	1815 Stadium Road	FOUND PROPERTY
11-25-17	0030	1815 Stadium Road	ASSIST CITIZEN
11-25-17	0550	1815 Stadium Road	COUNTERFEITING
11-25-17	2049	1815 Stadium Road	FRAUD
11-25-17	1945	1215 Lee Street	ASSAULT
11-26-17	0630	JPA + 11th St	UNDERAGE POSSESSION, MEDICAL ASSIST
11-26-17	2345	122 Mimosa Drive	LARCENY
11-28-17	0100	1215 Lee Street	ASSIST AGENCY
11-28-17	0904	409 McCormick Road	PROPERTY DAMAGE
11-28-17	1045	295 Massie Road NO PI	ACCICDENT
11-28-17	1208	1001 North Emmet	CIVIL DISPUTE
11-28-17	2348	1400 University Avenue	MEDICAL ASSIST
11-29-17	1120	160 McCormick Road	TRESPASS
11-29-17	1310	117 11th Street	LARCENY
11-29-17	1500	2304 Ivy Road	ASSIST AGENCY
11-29-17	1330	1215 Lee Street	ASSAULT SIMPLE
11-29-17	1315	600 Block Massie Road NO PI	ACCICDENT
11-29-17	2042	Rugby Road and Bayly Drive	POSSESION OF FAKE ID
11-30-17	2122	400 Monroe Lane	DATING VIOLENCE
11-30-17	1845	382 McCormick Rd	ASSIST AGENCY
11-30-17	0627	Colonnade Alley	ACCIDENT
12-01-17	0418	47 West Lawn	PUBLIC URINATION
12-01-17	0245	Poe Alley/McCormick Road	FOUND PROPERTY
12-01-17	0910	102 Amphitheater Way	VANDALISM
12-01-17	1005	918 Emmett Street	THREATENING COMMUNICATION
12-01-17	2035	14 E Lawn	LOST PROPERTY
12-02-17	0313	420 McCormick Rd	UNDERAGE POSSESSION, ASSIST CITIZEN, FAKE ID
12-02-17	0300	130 Chancellor St	UNDERAGE POSSESSION, ASSIST CITIZEN, PUBLIC INTOX.
12-02-17	0230	420 McCormick Road	UNDERAGE POSSESSION, ASSIST CITIZEN
12-02-17	0345	457 Lambeth Road Apt#2	UNDERAGE POSSESSION, ASSIST CITIZEN
12-02-17	06205	400 Emmet Street South	DUI
12-02-17	0455	565 McCormick Road	UNDERAGE POSSESSION, ASSIST CITIZEN
12-02-17	1200	291 McCormick Road	KIDNAPPING/ABDUCTION, STALKING, ASSAULT
12-02-17	1325	1215 Lee Street	ASSAULT
12-02-17	1523	420 McCormick Road	ASSIST CITIZEN
12-02-17	1900	450 Whitehead Road	LARCENY
12-03-17	0510	1505 University Avenue	POSSESSION FAKE ID
12-03-17	05105	1250 Emmet Street North	DUI
12-03-17	0510	102 14th St NW	UNDERAGE POSSESSION, ASSIST CITIZEN
12-03-17	0145	571 McCormick Road	UNDERAGE POSSESSION, ASSIST CITIZEN
12-03-17	0338	555 McCormick Road	UNDERAGE POSSESSION, ASSIST CITIZEN
12-03-17	1820	525 McCormick Road	LARCENY
12-03-17	2105	450 McCormick Road #314	ASSIST CITIZEN
12-04-17	1100	400 Block Lane Road	LARCENY
12-04-17	1105	1215 Lee Street	THREATENING PHONE CALL
12-04-17	1715	Geldard Drive	TRAFFIC ACCIDENT
12-04-17	2224	478 Floyd Drive #314	ASSIST CITIZEN
12-05-17	1115	67 Lambeth Commons	LARCENY
12-05-17	1640	1215 Lee Street	ASSIST AGENCY
12-05-17	1720	1350 Jefferson Park Ave	TREPASSING
12-05-17	1930	117 11th Street SW	LARCEN
12-05-17	2247	300 Massie Road	TRAFFIC ACCIDENT
12-06-17	1246	235 Hereford Drive	ANNOYING EMAILS
12-06-17	1840	250 Hereford Drive	INDECENT EXPOSURE
12-07-17	1531	1415 Jefferson Park Avenue	ANNOYING PHONE CALLS
12-07-17	1929	425 Tree House Drive	ASSIST CITIZEN
12-07-17	1900	500 Massie Road	TRAFFIC ACCIDENT
12-08-17	0420	1826 University Avenue	DIP
12-08-17	1130	1215 Lee Street	LOST PROPERTY
12-08-17	1800	450 Whitehead Road	ALCOHOL POLICY VIOLATION
12-08-17	2004	490 Pratt Drive	HIT AND RUN
12-08-17	2250	1540 Jefferson Park Avenue	UNDERAGE POSSESSION
12-09-17	0500	400 Emmet Street South	DUI
12-09-17	0505	735 Alderman Road	MEDICAL ASSIST
12-09-17	2030	1826 University Avenue	FOUND PROPERTY
12-09-17	2114	450 Whitehead road	LARCENY
12-10-17	0949	1101 Millmont Street	TRAFFIC ACCIDENT
12-10-17	1922	415 Lane Road	PROPERTY DAMAGE
12-10-17	1852	400 Faulkner Way	TRAFFIC ACCIDENT
12-10-17	2257	210 Emmet Street	PROPERTY LOST
12-11-17	0910	1101 Millmont Street	TRAFFIC ACCIDENT
12-12-17	0704	235 Hereford Drive	MEDICAL ASSIST
12-12-17	1025	102 Amphitheater Way	LOST PROPERTY
12-12-17	1041	Lane Rd/Crispell Dr	STALKING
12-12-17	1200	Jefferson Park Avenue	LARCENY
12-12-17	1618	250 Hereford Drive	LARCENY
12-12-17	1739	1215 Lee Street	LARCENY
12-12-17	1854	1221 Lee Street	ASSIST CITIZEN
12-12-17	2128	1210 Lee Street NO PI	HIT & RUN
12-13-17	1657	75 Lambeth	DIP
12-13-17	1852	525 McCormick Road	LOST PROPERTY
12-13-17	1954	476 Faulkner way	LARCENY
12-14-17	0758	1215 Lee Street	ASSAULT
12-14-17	0802	1210 Lee Street	ACCIDENT
12-14-17	1658	1215 Lee Street	ASSIST AGENCY
12-14-17	1735	1515 University Avenue	DIP
12-15-17	0138	425 Tree House Drive	MEDICAL ASSIST, UNDERAGE POSSESION
12-15-17	0156	Jefferson Park Avenue/Shamrock Road	DRUG/NARCOTICS VIOLATION
12-16-17	1552	64 Lambeth Commons	HIT AND RUN
12-16-17	2225	1215 Lee Street	PROPERTY
12-16-17	2345	Emmet Street/Lambeth Commons	DUI
12-17-17	1016	1215 Lee Street	ASSIST AGENCY
12-18-17	1812	1210 Lee Street	DOMESTIC ASSAULT
12-18-17	0800	1210 Lee Street	HIT AND RUN
12-19-17	0642	1210 Lee Street	HIT AND RUN
12-19-17	1024	1210 Lee Street	SUSPICIOUS PERSON
