Date	Time	Location	Description
09-10-14	1707	580 Massey Road	LARCENY
09-10-14	1818	225 Hereford Drive	LARCENY
09-10-14	1805	504 Buckler Drive	LARCENY
09-11-14	0732	400 S Emmett Street	FOUND PROPERTY
09-11-14	1415	485 McCormick Road	LARCENY FROM BUILDING
09-11-14	1840	250 Hereford Drive	LARCENY
09-11-14	2000	1215 Lee Street	LARCENY FROM BUILDING
09-12-14	0027	579 McCormick Road	ASSIST CITIZEN
09-12-14	1700	110 Bayly Drive	LARCENY
09-12-14	1438	245 Hereford Drive	LARCENY
09-12-14	1605	1215 Lee St	DIP
09-12-14	1700	417 Emmet St	FOUND PROPERTY
09-13-14	0353	455 Lambeth Commons	PROPERTY DAMAGE
09-13-14	0300	1900 JPA Ave	DRUG/NARCOTIC VIOLATION
09-13-14	0332	579 McCormick Rd	ASSIST CITIZEN
09-13-14	0415	735 Alderman Rd	FIRE CODE VIOLATION
09-13-14	1100	1215 Lee St	FOUND PROPERTY
09-13-14	1530	568 Buckler Drive	Larceny
09-13-14	1800	1815 Stadium Rd	LARCENY
09-13-14	1830	435 Treehouse Dr	WELFARE CHECK
09-13-14	1852	735 Alderman Rd	LARCENY
09-14-14	0700	774 Alderman Road	ASSIST CTIZEN
09-14-14	1620	180 McCormick Road	BREAKING & ENTERING
09-15-14	0830	2304 Ivy Road	ASSIST AGENCY
09-15-14	0920	130 Chemistry Drive	PROPERTY DAMAGE
09-15-14	2000	428 Monroe Lane	SUSPICIOUS CIRCUMSTANCES
09-14-14	1856	583 Brandon Ave	LARCENY
09-16-14	2300	450 Whitehead Road	LARCENY
09-17-14	0012	451 Lambeth	SUSPICIOUS PERSON
09-18-14	1628	1815 Stadium Road	VANDALISM
09-18-14	1845	179 Culbreth Road	LARCENY
09-19-14	0250	200 McCormick Road	ASSIST CITIZEN MEDICAL
09-19-14	0333	11th Street & Lee Street	ASSIST CITIZEN MEDICAL
09-19-14	0745	575 Alderman Road	CRASH
09-19-14	2208	1215 Lee Street	PROPERTY LOST
09-20-14	0725	1010Wertland Avenue	ASSIST CITIZEN MEDICAL
09-20-14	1400	105 Lankford Avenue	PROPERTY
09-20-14	1423	1400 Block of Emmett Street North	CRASH
09-20-14	1545	432 McCormick Road	ASSIST CITIZEN
09-20-14	1855	1215 Lee Street	SUSPICIOUS
09-21-2014	0454	x	x
09-21-14	0723	235 Hereford Drive	ASSIST CITIZEN MEDICAL
09-21-14	0350	211 McCormick Road	DRUNK IN PUBLIC
09-21-14	0209	290 Massie Road	ASSIST CITIZEN MEDICAL
09-21-14	0609	80 Darden Blvd	PROPERTY
09-21-14	1800	1210 Lee Street	LARCENY
09-22-14	1005	1300 Jefferson Park Avenue	BREAKING & ENTERING
09-22-14	1251	580 Massie Road	SUSPICIOUS CIRCUMSTANCES
09-22-14	1430	211 South Emmet Street	PROPERTY DAMAGE
09-22-14	1545	835 Buckler Drive	ASSIST AGENCY
09-22-14	1403	1335 Lee Street	LARCENY
09-22-14	1605	110 Bayly Drive	Larceny
09-22-14	1700	110 Bayly Drive	LARCENY
09-22-14	1600	110 Bayly Drive	LARCENY
09-22-14	1804	465 Pratt Drive	ASSAULT
09-22-14	2300	450 Whitehead Road	LARCENY
09-23-14	0400	409 McCormick Road	SUSPICIOUS CIRCUMSTANCES
09-23-14	0500	1827 University Avenue	PROPERTY DAMAGE
09-23-14	0843	380 Crispell Drive	ACCIDENT
09-23-14	1330	1210 Lee Street	PROPERTY DAMAGE
09-24-14	0320	25 Hancock Drive	MEDICAL ASSIST
09-24-14	0956	800 Alderman Road	ACCIDENT
09-24-14	1058	450 White Head Road	LARCENY
09-24-14	1530	117 11th Street S. W.	LARCENY FROM A VEHICLE
09-24-14	1645	117 11th Street S.W.	LARCENY FROM A VEHICLE
09-26-14	0500	235 McCormick Rd	MEDICAL ASSIST
09-26-14	1045	S. Emmet / McCormick	TRAFFIC HAZARD
09-26-14	1215		LOST PROPERTY
09-26-14	1510	31 Bonnycastle Dr	SUSPICIUS
09-26-14	1334	395 McCormick Road	SIMPLE ASSAULT
09-26-14	2245	130 Culbreth Rd	DESTRUCTION OF PROPERTY
09-27-14	0338	2504 Stadium Road	ASSIST CITIZEN MEDICAL
09-27-14	0345	University Avenue & McCormick Road	ASSIST CITIZEN MEDICAL
09-27-14	1245	1215 Lee Street	PROPERTY
09-28-14	0217	1815 Stadium Road	DIP
09-27-14	1712	1815 Stadium Road	DIP
09-27-14	1945	1815 Stadium Road	DIP
09-27-14	2215	1815 Stadium Road	DIP
09-27-14	2355	510 Buckler Drive	VANDALISM
09-28-14	0230	Whitehead Rd/Geldard Dr	ASSIST CITIZEN MEDICAL
09-28-14	0326	450 Whitehead Rd	DIP/LIQUOR LAW VIOLATION
09-28-14	1700	1215 Lee Street	ASSIST AGENCY
09-29-14	0840	1605 Jefferson Park Avenue	BREAKING & ENTERING
09-29-14	0858	149 Newcomb Road	ASSAULT SIMPLE
09-29-14	1900	580 Massie Road	LARCENY
09-29-14	1800	1015 Massie Road	TRESPASS
09-30-14	0508	1215 Lee Street	DRIVE SUSPENDED
09-30-14	1000	1215 Lee Street	VANDALISM
09-30-14	1500	351 McCormick Road	FRAUD
09-30-14	2200	1215 Lee Street	SIMPLE ASSAULT
09-30-14	2200	1215 Lee Street	SIMPLE ASSAULT
10-01-14	0858	1210 Lee Street	TRAFFIC ACCIDENT
10-01-14	1300	1335 JPA Room #2036	LARCENY
10-01-14	2200	450 Whitehead Rd	LARCENY
10-02-14	0600	973 Emmet Street North	DUI
10-02-14	0620	1900 University Ave	ASSAULT ON LEO
10-02-14	1041	180 Peregoy lane	ASSIST AGENCY
10-02-14	1730	61 Lambeth Commons	LARCENY
10-02-14	1653	1215 Lee Street	DIP
10-02-14	1632	1415 Jefferson Park Ave.	PROPERTY LOST
10-02-14	1802	774 Alderman Road	LARCENY
10-02-14	1802	774 Alderman Road	LARCENY
10-02-14	2130	1015 Massie Road	LARCENY
10-03-14	0545	West Main @ 11th Street	DRIVE SUSPENDED
10-04-14	0124	555 McCormick Road	ASSIST CITIZEN
10-04-14	0158	420 McCormick Road	ASSIST CITIZEN
10-04-14	0238	223 Kent House	MEDICAL ASSIST CITIZEN
10-04-14	1922	450 Whitehead Road	MEDICAL ASSIST
10-04-14	1930	25 Hancock Drive	ASSIST CITIZEN
10-04-14	2336	1815 Stadium Road	DIP
10-04-14	2356	1815 Stadium Road	DIP
10-05-14	1222	1815 Stadium Road	DIP/LIQUOR LAW VIOLATION/FAKE ID
10-05-14	0230	1815 Stadium Rd	DIP/FAKE ID/LIQOUR LAW VIOLATION
10-04-14	2310	436 McCormick Rd	MEDICAL ASSIST
10-04-14	2350	125 Ruppel Drive	DIP
10-05-14	0145	JPA & Ruppel Drive	DIP
10-05-14	0130	Cherry Avenue/5th Street	ASSAULT
10-05-14	0250	900 Block, Rugby Road	DUI
10-05-14	0318	118 Metcalf House	ASSIST CITIZEN
10-05-14	0610	430 Treehouse Drive	ASSIST CITIZEN/MEDICAL
10-05-14	0600	JPA & Ruppel Drive	DIP
10-05-14	0450	BonnyCastle Drive	ASSIST CITIZEN
10-05-14	1900	1335 Lee Street	TRESPASS
10-06-14	0128	35 Hancock Dr	ASSIST CITIZEN
10-06-14	110	575 Alderman Road	LARCENY
10-06-14	1030	1335 Lee St	PROPERTY DAMAGE
10-6-14	1100	Alderman Road NO PI	ACCIDENT
10-03-14	1339	1335 Lee Street	PROPERTY DAMAGE
10-06-14	1535	400 S. Emmet St	ASSIST CITIZEN
10-06-14	1930	1215 Lee Street	LARCENY
10-06-14	2153	10 Bonnycastle Drive	PROPERTY DAMAGE
10-06-14	2230	85 Engineers Way	PROPERTY LOST
10-07-14	1141	Massie Rd & Ruby Rd	LOST PROPERTY
10-07-14	1230	1215 Lee St NO PI	HIT AND RUN
10-07-14	1700	200 Jean Lancaster Way	SUSPICIOUS PERSON
10-07-14	1923	151 Engineer’s Way	LARCENY
10-08-14	0415	252 McCormick Road	TRESPASSING
10-08-14	10:00	x	x
10-08-14	1100	1215 Lee Street	LARCENY
10-08-14	1450	156 Engineering Way	FOUND PROPERTY
10-08-14	1059	90 Geldard Drive	LARCENY FROM BUILDING
10-08-14	1328	409 McCormick Road	SUSPICIOUS CIRCUMSTANCE
10-08-14	1300	417 S Emmett Street	MEDICAL ASSIST
10-09-14	0237	195 Vaughn Drive Drive	DIP
10-09-14	0400	1215 Lee Street	ASSIST CITIZEN
10-09-14	1215	90 Geldard Drive	LARCENY
10-09-14	1900	Alderman Road and Whitehead Road	ACCIDENT
10-09-14	2308	1100 West Main Street	DIP
10-10-14	0410	15 Hancock Dr	POSSESSION OF MARIJUANA
10-10-14	0400	579 McCormick Rd	MEDICAL ASSIST
10-10-14	0450	1540 Jefferson Park Ave.	SUSPICIOUS
10-10-14	1005	Stadium Road and Emmet Street	ACCIDENT
10-10-14	1136	794 Alderman Rd	BURGLARY
10-10-14	1125	1540 Jefferson Park Ave.	SUSPICIOUS CIRCUMSTANCES
10-10-14	1854	400 Massie Rd	FIRE
10-11-14	0122	1240 Lee St	MEDICAL ASSIST
10-11-14	1303	380 Crispelle Dr	PROPERTY DAMAGE
10-12-14	0215	295 Massie Road	LIQUOR LAW VIOLATION
10-	0237	1815 Stadium Rd	ASSIST CITIZEN MEDICAL
10-12-14	0407	1300 Block University Avenue	DIP
10-12-14	0900	420 McCormick Rd	VANDALISM
OCC:	131513-14	1815 Stadium Rd	ASSIST CITIZEN MEDICAL
10-13-14	1614	1215 Lee St	ASSIST AGENCY
10-14-14	0625	1709 University Ave	TRESPASSING
10-14-14	0325	914 Emmet St	DRIVING UNDER THE INFLUANCE
10-14-14	0516	1215 Lee Street	TRESPASSING
10-14-14	1101	496 Floyd Dr	ACCIDENT
10-14-14	1705	1101 Millmont St	ACCIDENT
10-15-14	0316	164 McCormick Road	SUSPICIOUS CIRCUMSTANCE
10-15-14	1645	215 Hereford Drive	SUICIDE
10-15-14	2000	565 McCormick Road	ASSIST CITIZEN
10-15-14	1625	1300 University Avenue	TRESPASS
10-16-14	0725	1222 Jefferson Park Avenue	ASSIST AGENCY
10-16-14	0744	202 Jeanette Lancaster Way NO PI	ACCIDENT
10-16-14	1120	575 Alderman Road	SUSPICIOUS CIRCUMSTANCES
10-16-14	1222	1215 Lee Street	SIMPLE ASSAULT
10-16-14	1830	48 Rotunda Drive	LARCENY
10-16-14	1800	1215 Lee Street	ASSIST AGENCY
10-16-14	2200	295 Massie Road	DIP
10-16-14	2328	295 Massie Road	ASSAULT
10-17-14	0415	1600 Block University Avenue	DUI
10-17-14	0336	1210 Lee Street	SUSPICIOUS CIRCUMSTANCES
10-17-14	1025	500 Block Copeley Road	PROPERTY FOUND
10-17-14	1041	Emmet Street	ACCIDENT
10-17-14	1104	1215 Lee Street	LARCENY
10-17-14	2345	71 Lambeth Commons	ASSIST CITIZEN
10-18-14	0403	555 McCormick Road	ASSIST CITIZEN
10-18-14	0400	151 Rugby Road	ASSIST CITIZEN
10-18-14	0257	35 Hancock Drive	ASSIST CITIZEN
10-18-14	0417	1215 Lee Street	DIP
10-18-14	0655	1215 Lee Street	LARCENY
10-18-14	1232	121 McCormick Road	LOST PROPERTY
10-19-14	0430	1827 University Avenue	DUI
10-19-14	0323	469 Lambeth Field	ASSIST CITIZEN
10-19-14	0715	2304 Ivy Road	FOUND PROPERTY
10-19-14	1015	400 Monroe Lane	LARCENY
10-19-14	1234	300 Massie Road	MOTOR VEHICLE THEFT
10-19-14	1400	64 Lambeth Commons	MEDICAL ASSIST
10-20-14	1010	10 Bonnycastle Drive	LARCENY
10-20-14	0927	1521 University Avenue	SUSPICIOUS CIRCUMSTANCE
10-20-14	2000	400 Brandon Avenue	ASSIST CITIZEN
10-20-14	2200	583 Brandon Avenue	PROPERTY LOST
10-21-14	0300	516 Valley Road	DUI
10-21-14	0820	409 McCormick	PROPERTY FOUND
10-21-14	1340	248 McCormick Roadl	SUSPICIOUS CIRCUMSTANCE
10-21-14	2300	160 McCormick Road	LARCENY
10-22-14	0459	1215 Lee Street	ASSIST AGENCY
10-22-14	1057	2304 Ivy Road	PORNOGRAPHY
10-22-14	1058	2304 Ivy Road	PORNOGRAPHY
10-22-14	1306	600 Massie Rd	PROPERTY DAMAGE
10-22-14	1630	180 McCormick Rd	MEDICAL ASSIST
10-22-14	1945	McCormick Rd & Alderman Rd NO PI	ACCIDENT
10-23-14	2130	300 Block Whitehead Road	ASSIST CITIZEN
10-24-14	0436	215 Hereford Drive	ASSIST CITIZEN
10-24-14	1400	1210 Lee Street	PROPERTY DAMAGE
10-24-14	1800	1605 Jefferson Park Avenue	LARCENY
10-24-14	1800	179 Culbreth Road	LARCENY
10-25-14	0500	600 Block Rugby Road	Narcotics Violation
10-25-14	0550	115 Madison Lane	FIREWORKS VIOLATION
10-25-14	0315	10 Bonnycastle Drive	ASSIST CITIZEN MEDICAL
10-25-14	0539	417 S. Emmet Street	PROPERTY FOUND
10-25-14	1415	1815 Stadium Road	DIP
10-25-14	1759	164 McCormick Road	LARCENY
10-25-14	2200	430 Treehouse Drive	MEDICAL ASSIST
10-25-14	2330	1605 JPA Road	VANDALISM
10-26-14	0425	435 Treehouse Drive	ASSIST CITIZEN MEDICAL
10-26-14	0420	233 McCormick Road	DIP
10-26-14	0450	1826 University Avenue	TRESPASS
10-26-14	1150	1815 Stadium Road	PROPERTY DAMAGE
10-26-14	1030	Bonny Castle Drive NO PI	ACCIDENT
10-26-14	1300	93 Amphitheater Way	LARCENY
10-26-14	1515	430 Treehouse Drive	MEDICAL ASSIST
10-27-14	0400	117 11th Street S W	ASSIST AGENCY
10-27-14	1030	Lambeth Parking Lot	LARCENY
10-27-14	1010	1105 W Main Street	VANDALISM
10-27-14	0940	20 South Lawn	FOUND PROPERTY
10-27-14	1127	1815 Stadium Road	COUNTERFEITING
10-27-14	1130	Lambeth Parking Lot	VANDALISM
10-28-14	1202	1210 Lee Street No PI	ACCIDENT
10-28-14	1920	1215 Lee Street	ASSIST AGENCY
10-28-14	1926	1215 Lee Street	LOST PROPERTY
10-28-14	2351	600 Massie Road	LARCENY
10-29-14	0053	164 McCormick Road	LARCENY
10-29-14	1600	1215 Lee Street	DISORDERLY CONDUCT
10-29-14	1404	2304 Ivy Road	NON
10-29-14	0900	400 S. Emmet Street	FOUND PROPERTY
10-29-14	1515	1215 Lee Street	LARCENY
10-29-14	1706	1215 Lee Street	PROPERTY DAMAGE
10-30-14	0622	1215 Lee Street	WARRANT SERVICE
10-30-14	1000	1210 Lee Street	NARCOTIC VIOLATION
10-31-14	0228	Gooch Dillard	SUSPICIOUS CIRCUMSTANCES
10-31-14	0527	200 Block, Sprigg Lane	DRIVE UNDER INFLUENCE
10-31-14	0630	440 McCormick Road	MEDICAL ASSIST
10-31-14	1400	2600 Block Fontaine Avenue	FIRE NOT ARSON
10-31-14	1400	800 Alderman Road	FOUND PROPERTY
10-31-14	2050	2304 Ivy Road	ANNOYING PHONE CALLS
11-01-2014	0419	725 Alderman Road	ASSIST CITIZEN MEDICAL
10-31-14	0414	774 Alderman Road	ASSIST CITZEN MEDICAL
11-01-14	0430	291 McCormick Road	ASSIST CITIZWN MEDICAL
11-01-14	0230	151 Rugby Road	MEDICAL ASSIST
OCC:	11-01-14	115 Madison Lane	MEDICAL ASSIST
11-01-14	0440	440 McCormick Road	MEDICAL ASSIST
11-01-14	0425	203 Rugby Road	MEDICAL ASSIST
11-1-14	0430	1517 University Avenue	ASSAULT
11-01-2014	0443	215 Hereford Drive	LARCENY/
11-01-14	0800	420 McCormick Road	WELFARE CHECK
11-01-14	1000	170 Culbreth Road	VANDALISM
11-01-14	1020	450 Whitehead Road	LOST PROPERTY
11-02-14	0445	201 Sprigg Lane	FIRE NOT ARSON
11-02-14	1505	164 McCormick Road	WARRANT SERVICE
11-02-14	1531	156 Engineers Way	PROPERTY DAMAGE
11-03-14	0410	1200 West Main Street	DRIVING UNDER THE INFLUENCE
11-03-14	0945	2304 Ivy Road	SUSPICIOUS CIRCUMSTANCES
11-03-14	1225	450 McCormick Road	LARCENY
11-03-14	1505	583 Brandon Avenue	ROPERTY DAMAGE
11-03-14	1620	1215 Lee Street	ASSIST AGENCY
11-04-14	0741	Leake Drive and Alderman Road	TRAFFIC ACCIDENT
11-04-14	0943	1215 Lee Street	LARCENY
11-04-14	1406	Copeley Road and Massie Road	TRAFFIC ACCIDENT
11-04-14	1610	1215 Lee Street	SIMPLE ASSAULT
11-04-14	1618	829 Buckler Drive	ASSIST AGENCY
11-04-14	2010	1215 Lee Street	LARCENY
11-05-14	0405	200 Roosevelt Brown Blvd	NARCOTIC OFFENSES
11-05-14	1145	351 McCormick Road	LARCENY
11-05-14	0950	2504 Stadium Road and Mimosa Drive	TRAFFIC ACCIDENT
11-05-14	1230	21 Hospital Drive	BREAKING AND ENTERING
11-05-14	1115	21 Hospital Drive	BREAKING AND ENTERING
11-05-14	1237	525 McCormick Road	FRAUD
11-05-14	1651	160 McCormick Road	LARCENY
11-05-14	2000	1815 Stadium Road	ASSIST CITIZEN
11-05-14	2145	1015 Massie Road	LARCENY
11-06-14	2345	245 Hereford Drive	SUICIDE ATTEMPT
11-06-14	2345	149 Newcomb Road	FRAUD
11-07-14	0400	1500blk JPA	DIP
11-07-14	1008	914 Emmet St	ASSIST CITIZEN
11-07-14	1401	409 McCormick Rd	VEHICLE CRASH
11-07-14	1939	84 Monroe Hill	BRAKING & ENTERING
11-08-14	0300	102 14th Street NW	DIP
11-08-14	0400	400 Block S Emmett Street	POSSESION MARIJUANA
11-08-14	0730	25 Hancock Drive	ASSIST CITIZEN
11-08-14	1400	85 Engineers Way	LARCENY
11-09-14	1020	580 Massie Rd	THREATING PHONE CALLS
11-09-14	1800	2304 Ivy Rd	PROPERTY LOST
11-10-14	1315	795 Alderman Road	FOUND PROPERTY
11-10-14	1900	265 Hereford Drive	FRAUD CREDIT CARD
11-10-14	2300	505 Edgemont Road	MEDICAL ASSIST
11-11-14	0330	291 McCormick Road	LARCENY
11-11-14	1141	1335 Lee Street	SIMPLE ASSAULT
11-11-14	1512	500 Block Leake Drive	FOUND PROPERTY
11-11-14	1757	483 Massie Road	ASSIST CITIZEN
11-12-14	1347	1210 Lee Street	PROPERTY DAMAGE
11-12-14	1545	1 Bonnycastle Drive	FOUND PROPERTY
11-12-14	1750	1335 Lee Street	ASSIST AGENCY
11-13-14	0949	1210 Lee Street	PROPERTY DAMAGE
11-13-14	1500	600 Massie Rd	PROPERTY DAMAGE
11-13-14	1320	Jeanette Lancaster Way	VEHICLE CRASH
11-13-14	1645	1605 Jefferson Park Avenue	MEDICAL ASSIST
11-13-14	1448	117 11st SW	LARCENY
11-12-14	1750	1335 Lee Street	ASSIST AGENCY
11-14-14	0500	1215 Lee Street	FIRE NOT ARSON
11-14-14	1441	160 McCormick Rd	LARCENY FROM A BUILDING
11-14-14	2050	1400 Wertland St	LOST PROPERTY
11-14-14	1658	160 McCormick Rd	LOST PROPERTY
11-14-14	1810	1215 Lee St	ASSIST AGENCY
11-14-14	2000	1215 Lee St	ASSIST AGENCY
11-14-14	1929	450 Whitehead Rd	MEDICAL ASSIST
11-15-14	0550	555 McCormick Rd	ASSIST CITIZEN MEDICAL
11-15-14	0111	555 McCormick Rd	ASSIST CITIZEN MEDICAL
11-15-14	0223	15 Hancock Dr	ASSIST CITIZEN MEDICAL
11-15-14	0300	McCormick Rd & Hancock Dr	FAKE ID
11-15-14	0442	1517 University Ave	DIP
11-15-14	0448	432 McCormick Rd	ASSIST CITIZEN MEDICAL
11-15-14	1400	351 McCormick Rd	LARCENY
11-15-14	1539	1215 Lee St	ASSIST AGENCY
11-16-14	0435	140 Emmet St N	DUI
11-16-14	0430	452 Lambeth Commons	ASSIST CITIZEN MEDICAL
11-16-14	1132	1215 Lee Street	LOST PROPERTY
11-16-14	1558	1826 University Ave	SUSPICIOUS CIRCUMSTANCES
11-17-14	0405	Munford	ASSIST CITIZEN MENTAL
11-17-14	0430	2871 Ivy Road	SUSPICIOUS CIRCUMSTANCES
11-17-14	1410	1215 Lee Street	ASSIST AGENCY
11-17-14	1451	90 Darden Blvd No PI	HIT & RUN
11-17-14	1713	1215 Lee Street	ASSIST AGENCY
11-17-14	1900	432 McCormick Road	ASSIST CITIZEN
11-17-14	2200	160 McCormick Road	LARCENY
11-18-14	0350	525 McCormick Road	TRESPASSING
11-18-14	0304	1215 Lee Street	FOUND PROPERTY
11-18-14	1059	1210 Lee Street	VANDALISM
11-18-14	2000	1215 Lee Street	ASSIST AGENCY
11-18-14	2145	285 Peyton Court	TRESPASS
11-19-14	1142	525 McCormick Road	LARCENY
11-19-14	1051	161 Rugby Road	SUSPCIOUS CIRCUMSTANCE
11-19-14	1451	225 Jeanette Lancaster Way	VANDALISM
11-19-14	1800	160 McCormick Road	LARCENY
11-20-14	1110	7 West Lawn	MEDICAL ASSIST
11-20-14	1130	295 Massie Road	COUNTERFEITING
11-20-14	1631	1815 Stadium Road	PROPERTY DAMAGE
11-21-14	1040	1204 West Main Street	ANNOYING PHONE CALLS
11-21-14	1025	1101 Millmont Street	LOST PROPERTY
11-21-14	1045	1900 Carr’s Hill Road	VANDALISM
11-21-14	1105	62 Monroe Hill	LARCENY
11-21-14	1400	190 McCormick Road	SUSPICIOUS CIRCUMSTANCE
11-21-14	1536	160 McCormick Road	LARCENY FROM BUILDING
11-21-14	1716	1100 Block Millmont Street	VEHICLE CRASH
11-21-14	1930	190 McCormick Road	VANDALISM
11-22-14	0300	616 West Main St.	DRUG VIOLATION
11-22-14	1041	190 McCormick Road	VANDALISM
11-22-14	1802	100 Block McCormick Road	PROPERTY FOUND
11-22-14	1955	435 Treehouse Drive	MEDICAL ASSIST
11-22-14	0215	1815 Stadium Road	DIP
11-22-14	2037	794 Alderman Road	MEDICAL ASSIST
11-22-14	2052	1815 Stadium Road	DIP
11-22-14	2259	x	x
11-22-14	2230	1815 Stadium Road	COUNTERFEIT ID/UNDERAGE POSSESSION
11-23-14	2245	1815 Stadium Road	ASSAULT SIMPLE
11-22-14	2300	575 Alderman Road	FOUND PROPERTY
11-23-14	0030	435 Treehouse Drive	MEDICAL ASSIST
11-23-14	0345	571 McCormick Road	ASSIST CITIZEN MEDICAL
11-23-14	0420	145 McCormick Road	TRESPASS
11-23-14	0520	190 McCormick Road	SUSPICIOUS CIRCUMSTANCES
11-23-14	0320	106 Montebello Circle	DUI
11-23-14	0640	1215 Lee St	DIP
11-24-14	0615	155 Rugby Road	TRESPASS
11-25-14	0450	580 Massie Road	HIT AND RUN
11-25-14	0500	190 McCormick Road	SUSPICIOUS
11-25-14	1250	150 Engineers Way	LARCENY
11-25-14	1800	485 McCormick Road	SUSPICIOUS CIRCUMSTANCE
11-25-14	1653	400 Ray C Hunt	SUSPICIOUS CIRCUMSTANCES
11-26-14	0115	1215 Lee Street	WIRE FRAUD
11-26-14	0750	1218 Lee St	DIP
11-27-14	1600	1215 Lee Street	LARCENY
11-29-14	0530	1509 West Main Street	DUI
11-29-14	0935	2000 Stadium Road	FOUND PROPERTY
11-30-14	1710	400 Block of Lane Road	ASSIST CITIZEN
11-30-14	1303	774 Alderman Road	VANDALISM
11-30-14	2020	435 Treehouse Drive	LOST PROPERTY
12-01-14	0010	1215 Lee St	THREATENING PHONE CALL
12-01-14	1417	1550 Jefferson Park Ave.	LARCENY
12-02-14	0930	295 Massie Road	COUNTERFEITING
12-02-14	1705	1215 Lee Street	LARCENY
12-02-14	1605	1215 Lee Street	MOTOR VEHICLE THEFT/PROPERTY DAMAGE
12-03-14	0203	200 S. Emmet Street	NARCOTICS VIOLATION
12-03-14	1800	1215 Lee Street	ASSIST MENTAL
12-04-14	1102	160 McCormick Road	BURGLARY
12-04-14	1450	1900 Carr’s Hill Road	SUSPICIOUS CIRCUMSTANCES
12-04-14	1455	200 Jeanette Lancaster Way	VANDALISM
12-04-14	1700	1215 Lee Street	FOUND PROPERTY
12-04-14	2015	400 Emmett Street South	LARCENY
12-05-14	0400	1619 University Avenue	DUI
12-05-14	0155	82 Monroe Hill	ASSIST CITIZEN
12-05-14	1405	500 Copeley Road NO PI	MOTOR VEHICLE CRASH
12-05-14	1310	600 McCormick Road	LARCENY
12-05-14	2306	1215 Lee Street	FOUND PROPERTY
12-05-14	2300	571 McCormick Road	ASSIST CITIZEN
12-06-14	0041	508 Floyd Drive	ASSIST CITIZEN
12-06-14	0711	409 McCormick Road	FOUND PROPERTY
12-06-14	1928	1702 University Avenue	LARCENY
12-06-14	2249	290 Massie Road	FAMILY OFFENSE
12-07-14	0522	1709 University Avenue	DIP
12-07-14	1500	200 West Water Street	PROPERTY
12-08-14	0445	1200 block Jefferson Park Avenue	DUI
12-08-14	1330	117 11th Street	SUSPICIOUS CIRCUMSTANCE
12-08-14	1625	1340 Jefferson Park Avenue	LARCENY
12-08-14	1815	525 McCormick Road	FRAUD
12-09-14	1238	400 Whitehead Rd	AUTO ACCIDENT
12-09-14	1515	128 Amphitheater Way	SUSPICIOUS CIRCUMSTANCE
12-09-14	2150	160 McCormick Rd	LARCENY
12-09-14	2315	1215 Lee Street	ASSIST AGENCY
12-10-14	0100	1215 Lee St	DIP/TRESPASS
12-10-14	0919	1309 Jefferson Park Avenue	BREAKING & ENTERING
12-10-14	1340	400 Brandon Avenue	ASSIST CITIZEN MEDICAL
12-10-14	0208	164 McCormick Road	NARCOTIC VIOLATION
12-10-14	2100	1210 Lee Street NO PI	HIT AND RUN
12-11-14	0322	1400 Block University Ave	DIP
12-11-14	0252	164 McCormick Rd	DIP
12-11-14	0217	136 University Gardens	DISORDERLY CONDUCT
12-11-14	0955	1815 Stadium Road	SUSPICIOUS CIRCUMSTANCES
12-11-14	1221	575 Alderman Rd	ASSIST OTHER AGENCY
12-11-14	1545	180 McCormick Road	FRAUD
12-11-14	2245	151 Engineer’s Way	LARCENY
12-12-14	0346	1900 Block University Ave	DRIVING SUSPENDED
12-12-14	0434	1215 Lee St	LARCENY
12-12-14	1056	1215 Lee St	LARCENY
12-12-14	1155	475 Seymour Road	FRAUD
12-12-14	1507	525 McCormick Road	CREDIT CARD FRAUD
12-12-14	1616	409 McCormick Road	PROPERTY LOST
12-12-14	2050	124 11th Street SW	DIP
12-12-14	2300	145 McCormick Rd	TRESPASS
12-13-14	1300	2304 Ivy Road	FOUND PROPERTY
12-13-14	1630	621 Balz Dobie	ASSIST MEDICAL
12-14-14	0600	1900 University Ave.	POSSESS FALSE OPERATOR LICENSE
12-14-14	0630	1400 Gordon Avenue	DUI
12-14-14	1250	475 Lambeth	LARCENY
12-14-14	1240	1215 Lee Street	ASSIST AGENCY
12-14-14	1315	Rotunda Drive	PROPERTY DAMAGE
12-15-14	1225	503 16th St NW	ASSAULT
12-15-14	1300	400 Block of Pratt Drive	VEHICLE CRASH
12-15-14	1530	40 South Lawn	LARCENY
12-15-14	1512	405 Emmett Street South	DAMAGED PROPERTY
12-15-14	2210	1215 Lee Street	ASSIST CITIZEN
12-15-14	2056	1210 Lee Street	HIT & RUN
12-16-14	0542	20 Bonnycastle Drive	ASSIST CITIZEN
12-16-14	0854	1215 Lee Street	DISORDERLY CONDUCT
12-16-14	1300	1215 Lee Street	ANIMAL BITE
12-16-14	2045	580 Massie Road	EMBEZZLEMENT
12-16-14	2245	5 West Pavillion	SUSPICIOUS PERSON
12-16-14	2350	1215 Lee Street	ASSIST WARRANT
12-17-14	0126	11th Street Parking Garage	DIP
12-17-14	0115	1215 Lee Street	FOUND PROPERTY
12-17-14	1540	583 Brandon Avenue	DOA
12-17-17	0945	1955 Ivy Road	PROPERTY DAMAGE
12-17-14	1710	Lane Road NO PI	ACCIDENT
12-18-14	1440	500 Massie Road	LARCENY
12-18-14	2025	1215 Lee Street	DIP
