Date	Time	Location	Description
09-17-13	2100	203 Sprigg Lane	LOST PROPERTY
09-17-13	2320	Alderman Road & Pratt Drive	NARCOTICS VIOLATION
09-18-13	0048	5 West Pavalion	MEDICAL ASSIST
09-18-13	1455	110 Baily Drive	LARCENY
09-18-13	1719	295 McCormick Road	LOST PROPERTY
09-18-13	1739	794 Alderman Rd	LARCENY
09-18-13	1813	1210 Lee Street NO PI	ACCIDENT
09-19-13	0645	500 Monroe Lane NO PI	TRAFFIC ACCIDENT
09-19-13	1400	1215 Lee Street	SUSPICIOUS CIRCUMSTANCES
09-19-13	1245	1215 Lee Street	ASSIST AGENCY
09-19-13	1528	484 Floyd Drive	LOST PROPERTY
09-19-13	1722	580 Massie Road	LARCENY
09-19-13	1600	2304 Ivy Road	PROPERTY FOUND
09-20-13	1738	128 Ampitheater Way	LARCENY
09-20-13	2010	1350 Jefferson Park Avenue	TRESPASSING
2241	09-20-13	410 Seymour Road	ASSAULT SIMPLE
09-21-13	0320	207 Sprigg Lane	ASSIST CITIZEN
09-21-13	0200	14th Street and W. Main	DIP
09-21-13	0310	170 Rugby Road	ASSIST CITZEN
09-21-13	0313	2504 Stadium Road	ASSIST CITZEN
09-21-13	0331	436 McCormick Road	ASSIST CITZEN
09-21-13	1617	1335 Lee Street	LOST PROPERTY
09-21-13	2145	2837 Buckler Drive	ASSIST CITZEN
OCC:	233009-21-13	155 Madison Avenue	ASSIST CITZEN
09-22-13	0609	Grove Street/9th Street	TRAFFIC STOP
09-22-13	0338	100 Stadium Road	LARCENY
09-22-13	0513	Jefferson Park Avenue	ASSIST AGENCY
09-22-13	0629	Alderman Road	FOUND PROPERTY
09-22-13	0900	510 Massie Rd NO PI	TRAFFIC ACCIDENT
09-23-13	0830	112 11th Street NO PI	HIT AND RUN
09-23-13	1822	1215 Lee Street	LARCENY
09-23-13	1655	1215 Lee Street	ASSIST AGENCY
09-23-13	1300	1001 N. Emmet Street	FRAUD
09-24-13	0940	1605 Jefferson Park Avenue	ASSIST CITIZEN
09-24-13	1300	432 McCormick Road	LOST PROPERTY
09-24-13	1344	420 McCormick Road	LOST PROPERTY
09-24-13	1420	1215 Lee Street	LARCENY
09-24-13	1349	1215 Lee Street	LARCENY
09-24-13	1602	180 McCormick Road	FOUND PROPERTY
09-24-13	2052	1215 Lee Street	SAFEKEEPING
09-25-13	0140	1215 Lee Street	ASSIST AGENCY
09-26-13	1550	1415 Jefferson Park Avenue	B & E
09-26-2013	1327	1215 Lee Street	LOST PROPERTY
09-26-2013	1235	180 McCormick Road	AUTO ACCIDENT
09-26-13	1533	291 McCormick Road	LOST PROPERTY
09-26-2013	2300	295 Massie Road	DIP
09-26-2013	2342	295 Massie Road	DIP
09-26-13	2155	295 Massie Road	SIMPLE ASSAULT
09-27-13	0440	1427 University Ave.	DRUNK  IN PUBLIC
09-27-13	0751	Whitehead Rd.	AUTO ACCIDENT
09-27-13	1105	1335 Lee St.	BREAKING AND ENTERING
09-27-13	2145	1300 Block W. Main St.	TRESPASS
09-28-13	0135	1826 University Ave.	ASSIST CITIZEN
09-28-13	0400	565 McCormick Rd.	ASSIST CITIZEN
09-28-13	0234	130 Madison Ln.	ASSIST CITIZEN
09-28-13	1600	1105 West Main St.	ASSIST CITIZEN
09-28-13	1700	1215 Lee St	ASSIST AGENCY
09-29-13	0034	145 McCormick Road	ASSIST CITIZEN
09-29-13	0400	1900 Block University Avenue	DUI
09-29-13	0430	430 Treehouse Drive	ASSIST CITIZEN
09-29-13	1610	1015 Massie Road	LARCENY
09-30-13	0505	Stadium Road	TRESPASS
09-30-13	0900	1210 Lee Street NO PI	AUTO ACCIDENT
09-30-13	1728	160 McCormick Road	TRESPASS
10-01-13	1000	100 Newcomb Road	FOUND PROPERTY
10-01-13	1120	1001 N. Emmett Street	FRAUD
10-02-13	0600	1309 W. Main Street	MEDICAL ASSIST
10-02-13	1000	1001 N. Emmet Street	FRAUD
10-02-13	1600	1321 Lee Street NO PI	TRAFFIC ACCIDENT
10-02-13	1857	400 Emmet Street	SUSPICIOUS CIRCUMSTANCE
10-02-13	2230	1215 Lee Street	DIP
10-03-13	1720	115 Ruppel Drive	ASSIST AGENCY
10-03-13	1935	248 McCormick Road	LARCENY FROM BUILDING
10-04-13	0140	100 Cemetery Drive	ASSIST CITIZEN
10-04-13	1553	395 McCormick Road	LOST PROPERTY
10-04-13	1630	University Gardens Way	LARCENY
10-04-13	1838	1215 Lee Street	TRESPASS
10-05-13	0450	215 Hereford Drive	ASSIST CITIZEN
10-05-13	0320	500 McCormick Road	ASSIST CITIZEN
10-05-13	0500	Chemistry Drive	FOUND PROPERTY
10-05-13	0510	450 McCormick Road	ASSIST CITIZEN
10-05-13	1330	200 Newcomb Road	ANIMAL COMPLAINT
10-05-13	1800	1215 Lee Street	SAFEKEEPING
10-05-13	2000	579 McCormick Road	LOST PROPERTY
10-05-13	2045	1215 Lee Street	ASSIST CITIZEN
10-05-13	2230	1215 Lee Street	DIP
10-06-13	0600	McCormick Road	LARCENY
10-06-13	2130	520 Floyd Drive	Sexual ASSAULT
10-07-13	0039	1215 Lee Street	FOUND PROPERTY
10-07-13	1030	1222 Jefferson Park Avenue	ASSIST AGENCY
10-07-13	1110	1215 Lee Street	ASSIST AGENCY
10-07-13	1340	450 Whitehead Road	LOST PROPERTY
10-07-13	1630	1210 Lee Street NO PI	TRAFFIC ACCIDENT
10-07-13	2130	50 Lambeth Commons	PROPERTY DAMAGE
10-07-13	2330	476 Faulkner Way	BREAKING AND ENTERING
10-08-13	1015	252 McCormick Road	SUSPICIOUS CIRCUMSTANCE
10-08-13	1044	2304 Ivy Road	FRAUD BY IMPERSONATION
10-08-13	1130	295 Massie Road	MEDICAL ASSIST
10-08-13	1350	1215 Lee Street	ASSIST AGENCY
10-09-13	0200	395 McCormick Road	FIRE
10-09-13	1012	1222 Jefferson Park Avenue	ASSIST AGENCY
10-10-13	0545	1215 Lee Street	ASSIST AGENCY
10-10-13	1743	1210 Lee Street	PROPERTY DAMAGE
10-11-13	0600	30 Bonniecastle Dr.	ASSIST CITIZEN
10-11-13	1215	1240 Lee Street	LARCENY
10-11-13	1159	McCormick Road No PI	TRAFFIC ACCIDENT
10-11-13	2340	210 Emmet St South	FOUND PROPERTY
10-12-13	0800	380 Crispell Dr	ACCIDENT HIT & RUN
10-12-13	1830	295 Massie Rd	PROPERTY FOUND
10-13-13	0300	600 Massie Road	DRUNK IN PUBLIC
10-13-13	0300	130 Culbreth Road	DRUNK IN PUBLIC
10-13-13	1655	UVA ER	WARRANT SERVICE
10-14-13	0900	1204 W Main Street	LARCENY
10-14-13	1000	120 11th Street	LARCENY
10-14-13	1430	510 Massie Road	LARCENY
10-14-13	1424	115 Lee Street	WARRANT SERVICE
10-14-13	2300	500 Block Alderman Road	NARCOTICS VIOLATION
10-15-13	0403	2023 Ivy Road	ASSIST CITIZEN
10-15-13	1230	1215 Lee Street	PROPERTY FOUND
10-15-13	2020	2304 Ivy Road	SUSPICIOUS CIRCUMSTANCE
10-15-13	2147	571 McCormick Road	HIT AND RUN
10-15-13	23:04	735 Alderman Road	LARCENY
10-16-13	0121	525 McCormick Road	ASSIST CITIZEN
10-16-13	1050	1222 Jefferson Park Avenue	WARRANT SERVICE
10-16-13	1242	George Welsh Way NO PI	VEHICLE ACCIDENT
10-16-13	1406	1215 Lee Street	BREAKING AND ENTERING
10-16-13	2210	1215 Lee Street	LARCENY
10-16-13	2300	1215 Lee Street	ASSAULT
10-17-13	0940	100 Darden Blvd	ILLEGAL LITTERING
10-17-13	0916	80 Hospital Drive	BREAKING AND ENTERING
10-17-13	0948	210 Emmet Street South	ASSIST MEDICAL
10-18-13	0500	560 Buckler Drive	ASSIST MEDICAL
10-18-13	1300	20 Bonnycastle Drive	VANDALISM
10-18-13	1440	2304 Ivy Road	TREASURY REPORT
10-18-13	1500	2304 Ivy Road	PROPERTY FOUND
10-18-13	23:50	1215 Lee Street	MENTAL ASSIST
10-19-13	0125	15 Hancock Drive	ASSIST MEDICAL
10-19-13	0300	207 Lambeth Lane	ASSIST MEDICAL
10-19-13	0215	435 Treehouse Drive	ASSIST MEDICAL
10-19-13	0430	1100 W. Main St	DUI
10-19	0305	432 McCormick Rd.	ASSIST MEDICAL
10-19	0425	400 Block McCormick Rd.	TRESPASSING
10-19	1027	400 Brandon Ave.	LARCENY
10-19	1234	210 South Emmett St	ASSIST MEDICAL
10-19	2300	1815 Stadium Rd	LARCENY
10-19	2039	Alderman Rd and Whitehead Rd	FOUND PROPERTY
10-19	2052	1101 Millmont St	VEHICLE ACCIDENT
10-20-13	0400	44 East Range	DIP
10-20-13	0230	35 West Lawn	ASSIST MEDICAL
10-20-13	0316	585 McCormick Road	ASSIST MEDICAL
10-20-13	1350	Farrish Circle Bldg 476	FIRE ALARM
10-20-13	1300	165 Rugby Road	BURGLARY
10-20	1517	436 McCormick Road	BURGLARY
10-22-13	1430	225 Lancaster Way	SUSPICIOUS CIRCUMSTANCE
10-22-13	2022	31 Bonnycastle Drive	LARCENY
10-22-13	1845	1215 Lee Street	WARRANT SERVICE
10-23-13	1300	2270 Ivy Road	LARCENY
10-23-13	1420	1222 Lee Street	PROPERTY DAMAGE
10-23-13	1638	117 11th street	PROPERTY DAMAGE
10-24-13	1112	600 Massie Road	FRAUD
10-24-13	1555	528 Floyd Drive	LOST PROPERTY
10-25-13	0730	21 University Circle	DIP
10-25-13	1135	1215 Lee Street	ASSAULT THROUGH INT IMIDATION
10-25-13	1545	1989 University Avenue	ASSAULT THROUGH INTIMIDATION
10-26-13	0410	200 Block 15TH Street	DIP
10-26-13	0328	400 Emmet St.	DUI
10-26-13	0603	1221 Lee Street	ASSIST CITIZEN
10-26-13	1100	165 Rugby Road	VANDALISM
10-26-13	1500	1815 Stadium Rd.	DIP
10-26-13	2230	1815 Stadium Road	DIP
10-26-13	1655	1827 University Avenue	ASSIST CITIZEN
10-26-13	2355	400 Emmet Street	PROPERTY DAMAGE
10-27-13	0430	1400 Block Wertland Avenue	DIP
10-27-13	03:18	1509 University Avenue	DIP
10-27-13	1735	1015 Massie Road	LARCENY
#	REPORT	x	x
10-28-13	1151	248 McCormick Road	BREAKING/ENTERING
10-29-13	0300	1221 Lee Street	ASSIST AGENCY
10-29-13	1425	190 McCormick Road	ANNOYING PHONE CALLS
10-30-13	0101	295 Massie Road	DIP
10-29-13	2340	295 Massie Road	DIP
10-30-13	0030	295 Massie Road	DIP
10-30-13	0014	295 Massie Road	DIP
10-30-13	0353	35 Hancock Drive	MEDICAL ASSIST
10-30-13	1415	455 Lambeth	LARCENY
10-30-13	1700	480 Floyd Drive	MEDICAL ASSIST
10-30-13	2020	160 McCormick Road	BREAKING & ENTERING
10-31-13	0430	100 Block Culbreth Road	ASSIST CITIZEN
10-31-13	1125	101 Hospital Drive	ASSIST CITIZEN
10-31-13	1908	156 Engineers Way	LARCENY
10-31-13	2358	180 McCormick Road	LARCENY
11/01/13	0319	500 McCormick Road	VANDALISM
11-01-13	1343	2009 Stadium Road	FIRE ALARM
11-1-13	1400	110 Bayly Drive	LARCENY
11-1-13	1312	62 Monroe Hill Road	PROPERTY DAMAGE
11-1-13	1906	Alderman Road/ Leake Drive NO PI	ACCIDENT
11-2-13	00140	128 Amphitheater Way	VANDALISM
11-02-13	0356	389 Dillard	ASSIST CITIZEN
11-02-13	0400	1800 Block University Ave	LARCENY
11-02-13	0330	128 Amphitheater Way	ASSAULT
11-02-13	0439	500 Massie Road	DUI
11-02-13	0704	400 Block Emmett Street	FOUND PROPERTY
11-02-13	0915	Lee Street & 11th Street	ASSIST AGENCY
11-02-13	1250	43 West Lawn	ASSIST CITZEN
11-02-13	1240	1815 Stadium Road	LARCENY
11-02-13	1335	2304 Ivy Road	THREATENING PHONE CALL
11-02-13	1530	450 Whitehead Road	ASSIST CITZEN
11-02-13	2145	1815 Stadium Road	DIP
11-02-13	1648	1815 Stadium Road	DRUNK IN PUBLIC
11-02-13	2224	6 East Range	TREPASS/DIP
11-03-13	0110	1215 Lee Street	DIP
11-03-13	0500	Hospital Drive	ASSIST CITIZEN
11-03-13	0248	Old Fifth Circle & Harris Road	DUI
11-03-13	0447	500 Massie Road	FOUND PROPERTY
11-03-13	0358	90 Geldard Drive	DIP
11-05-13	0450	1605 Jefferson Park Avenue	LARCENY
11-05-13	0856	164 McCormick Road	PROPERTY LOST
11-05-13	1239	1210 Lee Street	PROPERTY DAMAGE
11-05-13	1400	1605 Jefferson Park Avenue	PAST SEX OFFENSE
11-05-13	1611	1215 Lee Street	PROPERTY DAMAGE
11-05-13	1650	1210 Lee Street	PROPERTY DAMAGE
11-05-13	1811	472 Lambeth	SUSPICIOUS CIRCUMSTANCE
11-05-13	2200	1215 Lee Street	ASSIST AGENCY
11-06-13	1030	Ivy Road Ramp	ASSIST CITIZEN
11-06-13	1119	160 Alderman Road	LARCENY
11-06-13	1315	123 Mimosa Drive	VANDALISM
11-06-13	1635	600 Block Massie Road	SUSPICIOUS CIRCUMSTANCES
11-06-13	1554	181 McCormick Road	LARCENY
11-06-13	1653	1215 Lee Street	LOST PROPERTY
11-07-13	1330	160 McCormick Road	LARCENY
11-07-13	1230	1215 Lee Street	LARCENY
11-07-13	1616	115 Ruppel Drive	LARCENY
11-07-13	2200	1215 Lee Street	LARCENY
11-07-13	1955	380 Crispell Drive	PROPERTY DAMAGE
11-07-13	2121	200 South Emmet Street	MEDICAL ASSIST
11-08-13	0100	1101 Millmont Street	UNAUTHORIZED USE
11-08-13	0115	500 McCormick Road	ASSIST CITIZEN
11-08-13	0400	12 East Lawn	FIRE ALARM
11-08-13	1452	525 McCormick Road	LARCENY
11-08-13	1430	409 McCormick Road	LARCENY
11-08-13	1945	40 South Lawn	LARCENY
11-09-13	0853	1215 Lee Street	VANDALISM
11-09-13	1926	1215 Lee Street	FOUND PROPERTY
11-10-13	0717	105 Emmet Street	DIP
11-10-13	0740	467 Lambeth	VANDALISM
11-10-13	0430	Emmet Street North / Angus Road	DUI
11-10-13	1547	1215 Lee Street	ASSIST AGENCY
11-11-13	1500	112 11th street	B & E
11-11-13	2045	160 McCormick Road	LARCENY
11-12-13	1353	180 McCormick Road	LARCENY
11-12-13	1745	351 McCormick Road	LARCENY
11-12-13	1852	170 Rugby Road	LOST PROPERTY
11-12-13	1944	1215 Lee Street	SUSPICIOUS CIRCUMSTANCE
11-12-13	2213	555 McCormick Road	LARCENY
11-13-13	0500	84 University Gardens	FRAUD
11-13-13	2025	170 Culbreth Road NO PI	HIT & RUN
11-14-13	1400	160 McCormick Road	LOST PROPERTY
11-14-13	1856	1222 Jefferson Park Avenue	LARCENY
11-14-13	2145	1215 Lee Street	LARCENY
11-15-13	0623	1215 Lee Street	ASSIST AGENCY
11-15-13	1145	180 McCormick Road	PROPERTY LOST
11-15-13	1118	1210 Lee Street	TRAFFIC HIT AND RUN
11-15-13	1952	1350 Jefferson Park Avenue	LOST PROPERTY
11-16-13	0200	416 McCormick Rd	ASSIST CITIZEN
11-16-13	0134	115 Madison Lane	VANDILISM
11-16-13	1325	252 McCormick Road	LARCENY THEFT FROM BUILDING
11-16-13	2200	125 Ruppel Drive	STOLEN MOTOR VEHICLE
11-17-13	0650	1 Bonnycastle Drive	NARCOTIC VIOLATION
11-17-13	0538	534 Alderman Road	NARCOTIC VIOLATION
11-17-13	0429	1404 Jefferson Park Avenue	ASSIST CITIZEN
11-17-13	2219	107 Shamrock Road	SIMPLE ASSAULT
11-18-13	0532	1 Bonnycastle Drive	FOUND PROPERTY
11-18-13	1000	11th Street Garage	LOST PROPERTY
11-18-13	2147	180 McCormick Road	ASSIST AGENCY
11-19-13	0050	210 Emmet Street	DRUG VIOLATION
11-19-13	0330	Gordon Avenue	MEDICAL ASSIST
11-19-13	1208	1215 Lee Street	SUSPICIOUS CIRCUMSTANCE
11-19-13	1317	1215 Lee Street	LARCENY
11-19-13	1422	T3 Parking Lot	PROPERTY DAMAGE
11-12-13	1130	Pratt Drive	TRAFFIC ACCIDENT
11-20-13	1107	1300 Jefferson Park Avenue	LOST PROPERTY
11-20-13	1240	1215 Lee Street	BREAKING & ENTERING
11/20/2013	1659	McCormick Road & Cabell Drive	TRAFFIC ACCIDENT
11-20-13	2232	128 Amphitheater Way	LARCENY
11-20-13	2235	1215 Lee Street	PROPERTY FOUND
11-21-13	0600	1301 West Main Street	DUI
11-21-13	1645	180 McCormick Road	SEX OFFENSE
11-21-13	1801	1215 Lee Street	ASSIST AGENCY
11-22-13	1625	1210 Lee Street	LARCENY
11-23-13	0418	571 McCormick Road	ASSIST CITIZEN
11-23-13	0543	571 McCormick Road NO PI	TRAFFIC ACCIDENT
11-23-13	0447	571 McCormick Road	ASSIST CITIZEN
11-23-13	0437	508 Floyd Drive	ASSIST CITIZEN
11-23-13	2151	735 Alderman Road	NARCOTICS VIOLATION
11-23-13	2108	Chemistry Drive & Whitehead Road NO PI	TRAFFIC ACCIDENT
11-23-13	2159	1827 University Avenue	VANDALISM
11-24-13	0430	Rugby Road & Culbreth Drive	LIQUOR LAW VIOLATION
11-24-13	0330	50 Hospital Drive	NARCOTIC VIOLATION
11-24-13	0400	50 Hospital Drive	TRESPASS WARNING
11-24-13	0500	50 Hospital Drive	PROPERTY FOUND
11-24-13	0500	50 Hospital Drive	PROPERTY FOUND
11-24-13	1135	450 Whitehead Road	ASSIST CITIZEN
11-25-13	0340	1215 Lee Street	ASSIST AGENCY
11-25-13	1320	1215 Lee Street	FRAUD
11-25-13	1315	1215 Lee Street	ASSIST AGENCY
11-25-13	1813	571 McCormick Road	LARCENY
11-25-13	1930	570 Edgemont Road	BOMB THREAT
11-25-13	1831	1540 Jefferson Park Avenue	B &E
11-26-13	1101	1705 University Avenue	LARCENY
11-25-13	1053	125 Ruppel Drive	LARCENY
11-26-13	1200	125 Ruppel Drive	LARCENY
11-26-13	1500	170 Rugby Road	LARCENY
11-27-13	0550	561 McCormick Road	ASSIST CITZEN
11-27-13	0700	1254 North Emmet Street	DUI
11-28-13	2220	1215 Lee Street	ASSIST AGENCY
11-29-13	0730	1335 Lee Street	VANDALISM
11-29-13	1408	407 Massie Road	PROPERTY FOUND
11-29-13	2202	407 Massie Road	ASSIST CITIZEN
11-30-13	1617	1815 Stadium Road	DRUNK IN PUBLIC/FALSE ID
11-30-13	1715	1815 Stadium Road	DRUNK IN PUBLIC
11-30-13	1648	1815 Stadium Road	DRUNK IN PUBLIC
11-30-13	1705	1815 Stadium Road	DRUNK IN PUBLIC
11-30-13	2025	250 Hereford Drive	DRUNK IN PUBLIC
11-30-13	2232	1815 Stadium Road	LOST PROPERTY
11-30-13	2209	2009 Stadium Road	HIT AND RUN
11-30-13	2230	400 Emmett Street	PROPERTY DAMAGE
12-01-13	1050	1815 Stadium Road	LARCENY
12-02-13	0330	2150 Barracks Road	ASSIST AGENCY
12-02-13	1014	2 East Lawn	BURGLARY
12-02-13	1158	1335 Lee Street	LOST PROPERTY
12-03-13	0400	1400 University Avenue	DIP
12-03-13	0853	40 South Lawn	SUSPICIOUS PERSON
12-03-13	1010	583 Brandon Avenue	VANDALISM
12-03-13	2151	450 Whitehead Road	LARCENY
12-04-13	0100	1215 Lee Street	ASSIST AGENCY
12-04-13	1515	1215 Lee Street	SIMPLE ASSAULT
12-05-13	0445	117 11TH Street SW	ASSIST AGENCY
12-05-13	1730	20 East Lawn	SUSPICIOUS PERSON
12-05-13	23:16	1215 Lee Street	ASSIST AGENCY
12-06-13	0118	575 McCormick Rd	ASSIST CITIZEN
12-06-13	0130	1404 JPA	ASSIST CITIZEN
12-06-13	0315	JPA & Lee St	DUI
12-06-13	0428	458 Lambeth	VANDALISM
12-06-13	1200	400 Emmet St	SUSPICIOUS CIRCUMSTANCES
12-06-13	1519	836 Buckler	STOLEN VEHICLE
12-06-13	2311	1215 Lee St	DUI
12-06-13	1915	1215 Lee St	DRUNK IN PUBLIC
12-07-13	0400	Wertland and 13th St	DUI
12-07-13	0934	160 McCormick Rd	LARCENY
12-07-13	2140	195 Vaughan Drive	SUSPICIOUS PERSON
12-08-13	0500	436 McCormick Road	ASSIST CITIZEN
12-08-13	1744	215 Hereford Drive	ASSIST CITZEN
12-09-13	1059	1215 Lee Street	LARCENY
12-09-13	1545	160 McCormick Road	SUSPICIOUS CIRCUMSTANCES
12-10-13	2000	571 McCormick Road	SUSPICIOUS CIRCUMSTANCE
12-11-13	1200	351 McCormick Road	LARCENY
12-11-13	0934	160 McCormick Road	LARCENY
12-11-13	1146	McCormick and Emmet	PROPERTY DAMAGE
12-11-13	1804	1215 Lee Street	ASSIST AGENCY
12-12-13	1645	1215 Lee Street	LARCENY
12-12-13	1610	417 Emmet Street	SUSPICIOUS PERSON
12-12-13	1444	102 McCormick Road	DUI
12-12-13	1700	22 East Range	BREAKING AND ENTERING
12-12-13	1804	1222 Jefferson Park Avenue	LARCENY
12-12-13	2250	145 McCormick Road	LOST PROPRERTY
12-13-13	0812	160 McCormick Road	FOUND PROPERTY
12-13-13	0908	195 McCormick Road	ACCIDENT
12-13-13	2005	164 McCormick Road	THREATENING E
12-14-13	0239	351 McCormick Road	TRESPASS
12-14-13	0559	Whitehead Road	DUI
12-15-13	0358	200 Rugby Road	DIP
12-15-13	0700	XI West Lawn	SUSPICIOUS CIRCUMSTANCES
12-15-13	2104	Massie Road and Farrish Circle	ASSIST CITIZEN
12-15-13	2100	1215 Lee ST	SIMPLE ASSAULT
12-15-13	1948	1215 Lee Street	DIP
12-16-13	0200	1215 Lee Street	PROPERTY FOUND
12-16-13	1330	1215 Lee Street	EMERGENCY CUSTODY ORDER
12-16-13	1733	380 Crispell Drive	PROPERTY DAMAGE
12-17-13	1420	180 McCormick Road	BREAKING & ENTERING
12-17-13	1738	409 McCormick Road	LARCENY
12-17-13	1900	450 Whitehead Road	LARCENY
12-18-13	0550	1300 West Main Street	DUI
12-18-13	1420	525 McCormick Road	FRAUD
12-18-13	1124	351 McCormick Road	SAFEKEEPING
12-18-13	1510	438 Brandon Avenue	LOST PROPERTY
12-18-13	1945	1815 Stadium Road NO PI	HIT & RUN
12-19-13	1120	Stillfried Lane NO PI	ACCIDENT
12-19-13	1220	1215 Lee Street	FONDLING
12-21-13	0830	113 Mimosa Drive	VANDALISM
12-21-13	1030	1215 Lee St	ASSIST AGENCY
12-21-13	2200	1200 Lee St	LARCENY
12-22-13	0500	1215 Lee St	ASSIST AGENCY
12-22-13	0240	1215 Lee Street	SEX OFFENSE
12-22-13	0415	941 Emmet Street	DUI
1601	RPT:	295 Massie Road NO PI	TRAFFIC ACCIDENT
12-24-13	0906	1215 Lee Street	DAMAGE PROPERTY
12-26-13	1100	1215 Lee Street	ASSIST AGENCY
12-26-13	1259	21 Hospital Drive	Trespassing
12-26-13	2110	21 Hospital Drive	SUSPICIOUS CIRCUMSTANCES
12-27-13	1045	1215 Lee Street	ASSIST CITIZEN
12-28-13	1048	1210 Lee Street	PROPERTY DAMAGE
12-30-13	0010	400 Emmet Street South	ASSAULT
12-30-13	2253	412 Seymore Drive	SUSPICIOUS PERSON
